p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3226126866888537e-13,0.39695797853163417,0.201,0.128,2.3805705747712676e-9,Transiently Activated Microglia,Il1a
1.4491570729781675e-13,0.4392568544843275,0.146,0.085,2.6083378156534036e-9,Transiently Activated Microglia,Npl
1.8517847241441178e-13,0.2923266875166056,0.204,0.128,3.3330273249869975e-9,Transiently Activated Microglia,Nr1d2
1.9184350037432245e-13,0.2847215688391642,0.162,0.096,3.4529911632374297e-9,Transiently Activated Microglia,Zfp951
2.4305222746492086e-13,0.2781436643428373,0.158,0.093,4.3746970421411105e-9,Transiently Activated Microglia,Zfyve9
2.542435941341364e-13,0.33478335322623876,0.133,0.075,4.576130450820321e-9,Transiently Activated Microglia,Gm10138
3.7437325956121743e-13,0.26155449531845676,0.181,0.113,6.738344298842353e-9,Transiently Activated Microglia,Atf3
3.9019963041047674e-13,0.27342919659775045,0.137,0.078,7.023203147758171e-9,Transiently Activated Microglia,Mical3
4.2408922696513124e-13,0.2877252050591447,0.246,0.163,7.633181996145398e-9,Transiently Activated Microglia,Snx25
5.007093178882462e-13,0.3431089092884433,0.154,0.092,9.012267012670543e-9,Transiently Activated Microglia,Cnnm2
5.601802851529243e-13,0.351186536386343,0.161,0.097,1.0082684952467484e-8,Transiently Activated Microglia,BC052040
8.901236249579793e-13,0.3023397964118377,0.155,0.092,1.6021335125618668e-8,Transiently Activated Microglia,Hnmt
9.047476038617213e-13,0.26960410805357743,0.165,0.1,1.6284552121907122e-8,Transiently Activated Microglia,Lyzl4
1.171771398645475e-12,0.45681635818241695,0.115,0.063,2.1090713404219903e-8,Transiently Activated Microglia,Itgb3
1.2054748193862445e-12,0.35040396287077624,0.2,0.129,2.1697341274133017e-8,Transiently Activated Microglia,Tent5c
1.4159149950970738e-12,0.3882035703492681,0.119,0.066,2.548505399675223e-8,Transiently Activated Microglia,Gm3264
1.6279801250683625e-12,0.3679196356153016,0.128,0.073,2.9302014271105456e-8,Transiently Activated Microglia,Gm6712
1.9129346676293662e-12,0.4774609449346896,0.144,0.085,3.443091108266096e-8,Transiently Activated Microglia,Dnajb9
2.201174071929591e-12,0.34882000536290275,0.16,0.098,3.961893212066071e-8,Transiently Activated Microglia,Nsun6
2.2499265973181007e-12,0.3735976237026708,0.201,0.131,4.0496428825128495e-8,Transiently Activated Microglia,Bcl2a1b
2.5990327208930733e-12,0.3626058698892074,0.135,0.079,4.677998994335443e-8,Transiently Activated Microglia,Cacna1a
2.779393270773406e-12,0.5234727504887571,0.108,0.059,5.002629948065054e-8,Transiently Activated Microglia,Camk2n1
3.231357278669222e-12,0.337968146022796,0.148,0.089,5.816119965876732e-8,Transiently Activated Microglia,Zfp120
3.6988795045735925e-12,0.26432384208706977,0.172,0.107,6.65761322028201e-8,Transiently Activated Microglia,Sowahc
4.684913412127356e-12,0.39114736695725894,0.103,0.055,8.432375650488028e-8,Transiently Activated Microglia,Bend6
4.814502903719843e-12,0.3418791592774868,0.175,0.11,8.665623776405346e-8,Transiently Activated Microglia,Sqstm1
4.903172359942674e-12,0.4723175671841997,0.117,0.066,8.82521993066082e-8,Transiently Activated Microglia,Gm2237
5.9663296853224635e-12,0.30297866981602695,0.174,0.109,1.0738796800611902e-7,Transiently Activated Microglia,Fancl
1.0417271094555708e-11,0.2679315640099888,0.203,0.132,1.875004624309082e-7,Transiently Activated Microglia,Dcaf12
1.0557163088818244e-11,0.2610730875128466,0.165,0.102,1.9001837843563958e-7,Transiently Activated Microglia,Zfp943
1.2470647842753407e-11,0.26751173216058866,0.224,0.15,2.2445919052171857e-7,Transiently Activated Microglia,Rassf3
1.3006002862395754e-11,0.29899737292969075,0.136,0.081,2.3409504552026117e-7,Transiently Activated Microglia,Msrb2
1.4020172993204949e-11,0.28086878109081537,0.195,0.127,2.523490937046959e-7,Transiently Activated Microglia,Tbc1d31
1.5116792140734553e-11,0.25460519576438767,0.261,0.179,2.720871417410812e-7,Transiently Activated Microglia,Cops4
2.184017374115487e-11,0.25036691083513873,0.109,0.061,3.9310128716704655e-7,Transiently Activated Microglia,Nr2c1
2.6364506104885836e-11,0.414788868569815,0.142,0.087,4.745347453818402e-7,Transiently Activated Microglia,Slc25a25
2.694614466964692e-11,0.32809797334821234,0.101,0.056,4.850036579089749e-7,Transiently Activated Microglia,Klhdc2
2.7999644953077445e-11,0.2877384053686703,0.151,0.094,5.039656095104409e-7,Transiently Activated Microglia,Ppm1e
3.2224962162576134e-11,0.26953885080172146,0.178,0.114,5.800170939642078e-7,Transiently Activated Microglia,Gm12353
3.348873811474112e-11,0.3230769241008121,0.126,0.075,6.027637973272254e-7,Transiently Activated Microglia,Cmya5
3.684108048962641e-11,0.3177617611753205,0.116,0.066,6.631026077327858e-7,Transiently Activated Microglia,Prdm11
5.7849021917574047e-11,0.303781201482926,0.129,0.077,1.0412245454944153e-6,Transiently Activated Microglia,Ksr1
6.329117184682443e-11,0.33755209810941866,0.113,0.065,1.1391778020709928e-6,Transiently Activated Microglia,Commd3
7.632663611632017e-11,0.4367487954965359,0.106,0.06,1.3738031234576467e-6,Transiently Activated Microglia,B430010I23Rik
1.0240078085588669e-10,0.4223132624499484,0.112,0.065,1.8431116546251045e-6,Transiently Activated Microglia,Ahdc1
1.1519122462867632e-10,0.2530596478607158,0.202,0.135,2.073326852091545e-6,Transiently Activated Microglia,Capn7
1.3054029824867898e-10,0.409646938821814,0.104,0.059,2.349594828177973e-6,Transiently Activated Microglia,Pecr
1.358160719524144e-10,0.2827124416693718,0.145,0.09,2.4445534790715067e-6,Transiently Activated Microglia,Maml1
1.3716053947511975e-10,0.30908562999114075,0.146,0.091,2.4687525500126805e-6,Transiently Activated Microglia,Fam118b
1.5137890832252973e-10,0.33171749665628725,0.117,0.069,2.7246689708972127e-6,Transiently Activated Microglia,Hhex
1.772749042879404e-10,0.28915899962498504,0.106,0.061,3.190771002278639e-6,Transiently Activated Microglia,Cluap1
2.494224229290733e-10,0.3124869669354794,0.14,0.087,4.489354190300391e-6,Transiently Activated Microglia,Dapk1
2.589579418812668e-10,0.2530313420079367,0.179,0.116,4.660983995920922e-6,Transiently Activated Microglia,Klhl18
2.9719266159539694e-10,0.3968858479979419,0.125,0.077,5.34917071605555e-6,Transiently Activated Microglia,Tex14
3.0339965690714413e-10,0.44997701284928554,0.136,0.085,5.4608904246716875e-6,Transiently Activated Microglia,Nfkbid
3.7526382939783837e-10,0.3064924088820541,0.122,0.074,6.754373665331693e-6,Transiently Activated Microglia,Tspan9
4.6009316141130074e-10,0.3281834863841031,0.127,0.078,8.281216812242002e-6,Transiently Activated Microglia,Fig4
4.75288340462805e-10,0.28247393519116204,0.127,0.078,8.554714839990027e-6,Transiently Activated Microglia,Zfp658
4.795659845546592e-10,0.2561620178606657,0.152,0.097,8.63170815599931e-6,Transiently Activated Microglia,Zfp69
4.957846254346166e-10,0.306990600911195,0.145,0.092,8.923627473197664e-6,Transiently Activated Microglia,2700049A03Rik
6.216382557257238e-10,0.2708172484326986,0.136,0.085,1.1188866964807303e-5,Transiently Activated Microglia,Sept10
6.281026308467364e-10,0.48223085595306114,0.13,0.082,1.1305219252610407e-5,Transiently Activated Microglia,Pcna
9.253951446915535e-10,0.2557849512961302,0.152,0.097,1.665618720930327e-5,Transiently Activated Microglia,Ahcyl1
1.4874602658549114e-9,0.2503068755890976,0.148,0.095,2.6772797325122552e-5,Transiently Activated Microglia,Adss
1.58626363986913e-9,0.45900411748480285,0.134,0.086,2.8551159254004472e-5,Transiently Activated Microglia,Bag3
1.691818773635873e-9,0.29427594310461425,0.105,0.062,3.0451046106672076e-5,Transiently Activated Microglia,Adamts16
3.532101742535555e-9,0.3137158324939445,0.121,0.075,6.357429926389745e-5,Transiently Activated Microglia,Arhgap32
4.94662214260012e-9,0.4146561544741755,0.123,0.078,8.903425194465955e-5,Transiently Activated Microglia,Letm2
5.627656775533464e-9,0.2914957348932361,0.126,0.08,1.0129219430282682e-4,Transiently Activated Microglia,Zbtb44
6.296906887449219e-9,0.3195504549711756,0.12,0.075,1.133380270671985e-4,Transiently Activated Microglia,Fcrl1
7.438837112460294e-9,0.30623038599184016,0.119,0.075,1.3389162918717282e-4,Transiently Activated Microglia,Aven
7.48822772325334e-9,0.2543491908958525,0.119,0.074,1.3478061079083686e-4,Transiently Activated Microglia,Nacc2
8.287479732473805e-9,0.35507344480832725,0.109,0.067,1.49166347704796e-4,Transiently Activated Microglia,Calhm2
8.980461522891831e-9,0.32457540941740826,0.101,0.06,1.6163932695053006e-4,Transiently Activated Microglia,Pik3r4
1.2201402358371582e-8,0.308044767699972,0.111,0.069,2.196130410483301e-4,Transiently Activated Microglia,Mat2b
1.267293486284265e-8,0.25200783328141396,0.105,0.064,2.2810015459630485e-4,Transiently Activated Microglia,A530072M11Rik
1.2686429601925317e-8,0.3235526241337485,0.12,0.075,2.2834304640505378e-4,Transiently Activated Microglia,Slc25a26
1.325639774029956e-8,0.29406176526834593,0.136,0.088,2.386019029276518e-4,Transiently Activated Microglia,Pofut1
1.3805216548777138e-8,0.28512611084610184,0.11,0.068,2.484800926614397e-4,Transiently Activated Microglia,Naa30
1.4738321281139236e-8,0.3751780521899727,0.128,0.083,2.652750447392251e-4,Transiently Activated Microglia,Cebpd
1.6650408898917763e-8,0.3383461768884304,0.103,0.063,2.9969070977162084e-4,Transiently Activated Microglia,Dusp3
1.7868716692884665e-8,0.2773444866110808,0.126,0.081,3.216190317552311e-4,Transiently Activated Microglia,Zfp40
2.1277791991131287e-8,0.2596956981045022,0.11,0.068,3.82978978048372e-4,Transiently Activated Microglia,Ctbp2
2.1709014091047536e-8,0.2530114384343376,0.121,0.077,3.907405446247646e-4,Transiently Activated Microglia,C5ar2
2.7449176300595247e-8,0.282053314230857,0.108,0.067,4.940577242344139e-4,Transiently Activated Microglia,Chst8
5.4547499371531026e-8,0.28071198257240015,0.121,0.078,9.81800441188187e-4,Transiently Activated Microglia,Zeb2os
5.792805329723444e-8,0.329223865679924,0.101,0.063,0.0010426470312969226,Transiently Activated Microglia,Tango6
6.25868872874819e-8,0.2650438096557691,0.127,0.083,0.0011265013842873867,Transiently Activated Microglia,Nek1
9.927256719030371e-8,0.2641523493147191,0.107,0.067,0.0017868069368582764,Transiently Activated Microglia,Dlat
1.087964591263068e-7,0.25684565206320764,0.126,0.083,0.001958227467814396,Transiently Activated Microglia,Rab5b
1.6187985911350798e-7,0.26507729244554823,0.103,0.065,0.0029136755841840303,Transiently Activated Microglia,Mtmr14
2.792315753057817e-7,0.2562231520122906,0.11,0.072,0.005025889123928764,Transiently Activated Microglia,Mfn1
2.9967782179966705e-7,0.33329327958959265,0.103,0.066,0.005393901114572207,Transiently Activated Microglia,Fancc
3.146529741071855e-7,0.25891660368282654,0.103,0.065,0.005663438880955232,Transiently Activated Microglia,3300002I08Rik
5.296813899997255e-7,0.25004315063946403,0.109,0.071,0.009533735338605059,Transiently Activated Microglia,Slc25a17
5.360703940212324e-7,0.2997038160858867,0.104,0.068,0.009648731021988162,Transiently Activated Microglia,Nadk2
1.403000519623769e-6,0.28461238253399435,0.112,0.075,0.02525260635270822,Transiently Activated Microglia,Ly96
1.503203163644667e-6,0.26940634585039325,0.107,0.071,0.027056153742440362,Transiently Activated Microglia,Mapk6
2.4672884083814346e-6,0.3157445883496587,0.113,0.077,0.04440872406245744,Transiently Activated Microglia,Arl5b
5.630669313293916e-6,0.5551752969877887,0.18,0.13,0.1013464169699772,Transiently Activated Microglia,Ighm
5.968884916042746e-6,0.2619390869815704,0.131,0.093,0.10743395960385338,Transiently Activated Microglia,Naa50
0,2.512977569004596,0.676,0.131,0,IFN-Responsive Microglia,Nlrc5
0,2.751870846646697,0.547,0.084,0,IFN-Responsive Microglia,Ifi204
1.3953327596882023e-304,2.1864032533037774,0.804,0.235,2.5114594341627954e-300,IFN-Responsive Microglia,Stat1
2.9877759746476202e-261,2.3034735075235258,0.725,0.215,5.377697976768252e-257,IFN-Responsive Microglia,Rnf213
9.53932920158632e-255,2.568056288895675,0.525,0.101,1.7169838629935217e-250,IFN-Responsive Microglia,Gm4951
7.453212367840891e-240,2.4143540191607054,0.548,0.118,1.341503694087682e-235,IFN-Responsive Microglia,Stat2
1.1623096886303047e-192,2.6449728952543348,0.541,0.145,2.0920412085656855e-188,IFN-Responsive Microglia,Ccl12
1.937256217750932e-185,1.973570769842004,0.641,0.206,3.486867466329903e-181,IFN-Responsive Microglia,Parp14
4.181240401919673e-177,2.548614043050204,0.319,0.048,7.525814599415219e-173,IFN-Responsive Microglia,Gbp2
6.050637286805219e-159,1.6206176678562667,0.733,0.317,1.0890542052520713e-154,IFN-Responsive Microglia,Trim30a
1.3332968764566347e-142,1.8489660842341447,0.426,0.107,2.399801047934297e-138,IFN-Responsive Microglia,Sp100
1.661024269633881e-138,1.701031938209003,0.623,0.236,2.9896775829140224e-134,IFN-Responsive Microglia,Herc6
2.4003626976166066e-137,2.5118886473711366,0.245,0.036,4.32041281944013e-133,IFN-Responsive Microglia,Oasl2
5.537510109057909e-129,2.0464182321864843,0.257,0.043,9.966964445293332e-125,IFN-Responsive Microglia,Ifi207
1.9990506859459302e-119,1.6963195089640626,0.501,0.171,3.5980913296340798e-115,IFN-Responsive Microglia,Eif2ak2
1.3960626865345998e-116,1.0119512960625294,0.962,0.778,2.512773229493626e-112,IFN-Responsive Microglia,Ly86
9.479357087242935e-112,2.448094537900883,0.26,0.051,1.706189482132856e-107,IFN-Responsive Microglia,Gbp5
4.261772580367277e-109,1.9715560582634304,0.329,0.082,7.670764467403062e-105,IFN-Responsive Microglia,Irgm1
8.922962520221935e-106,2.4405032715686326,0.19,0.028,1.606044024014746e-101,IFN-Responsive Microglia,Gbp4
8.22611422307972e-105,1.4303152660010825,0.596,0.256,1.4806182990121188e-100,IFN-Responsive Microglia,Samhd1
2.347521030647003e-102,2.0133732053797577,0.276,0.062,4.225303103061541e-98,IFN-Responsive Microglia,Igtp
2.838232555722584e-102,2.2656559469821067,0.208,0.035,5.1085347770450793e-98,IFN-Responsive Microglia,Iigp1
1.0195025278420646e-100,1.5319610575026386,0.394,0.12,1.8350025998629322e-96,IFN-Responsive Microglia,Nampt
4.515121988256433e-98,1.5766311557371455,0.463,0.167,8.126768066662754e-94,IFN-Responsive Microglia,Gbp7
2.024954403079642e-94,1.4780089738567503,0.503,0.199,3.6447154301030476e-90,IFN-Responsive Microglia,Trim30d
2.7159560224194417e-94,2.403315238575115,0.195,0.033,4.888449244752753e-90,IFN-Responsive Microglia,Prr5l
5.363482397190004e-92,1.6639651099897315,0.356,0.108,9.653731966702289e-88,IFN-Responsive Microglia,Irf1
1.3255958255591923e-91,1.9505879623293778,0.201,0.036,2.38593992642399e-87,IFN-Responsive Microglia,Slfn5
3.8406318583252986e-91,1.562821989618517,0.444,0.161,6.912753281799705e-87,IFN-Responsive Microglia,Parp9
1.9549396918341158e-80,1.7229320989342962,0.195,0.038,3.518695951332225e-76,IFN-Responsive Microglia,Fgl2
2.72874327336042e-80,1.091460234700343,0.669,0.355,4.91146501772142e-76,IFN-Responsive Microglia,AU020206
5.989343094767204e-80,1.87838333676118,0.195,0.039,1.0780218636271492e-75,IFN-Responsive Microglia,Ifi209
4.2071699979620403e-78,2.1827085447213226,0.163,0.028,7.572485279331877e-74,IFN-Responsive Microglia,Fcgr4
3.4505006199779725e-76,2.598213752127538,0.141,0.021,6.210556065898353e-72,IFN-Responsive Microglia,Usp18
1.140407266964974e-72,2.2093587626992357,0.179,0.037,2.0526190398102564e-68,IFN-Responsive Microglia,Gbp8
1.6512816949337268e-71,1.3848653158862658,0.423,0.169,2.9721419227112147e-67,IFN-Responsive Microglia,Ddx60
2.268351566528757e-70,1.331277847127014,0.431,0.176,4.08280598459511e-66,IFN-Responsive Microglia,Slfn8
4.5583574145364937e-66,0.7697181184118773,0.887,0.689,8.204587510424236e-62,IFN-Responsive Microglia,Atp8a1
4.918894120441435e-65,2.0607622932293364,0.172,0.037,8.853517527382538e-61,IFN-Responsive Microglia,Rtp4
1.3659020927156053e-64,1.531078367017685,0.271,0.084,2.458487176678818e-60,IFN-Responsive Microglia,Tap1
3.300002060016384e-63,1.9495819843807718,0.182,0.043,5.93967370782349e-59,IFN-Responsive Microglia,Gbp9
4.7897733061829544e-63,1.6294035519622783,0.22,0.06,8.6211129737987e-59,IFN-Responsive Microglia,Gvin1
1.1214439380607456e-62,1.5634864579212995,0.293,0.1,2.018486944115536e-58,IFN-Responsive Microglia,Ifih1
2.6441193482555272e-62,1.7441808048501726,0.189,0.046,4.759150414925123e-58,IFN-Responsive Microglia,Clec2d
5.173315894357733e-61,1.7056813550550394,0.2,0.052,9.311451278254484e-57,IFN-Responsive Microglia,Gm4070
4.066703247685411e-60,0.8975969246371198,0.772,0.528,7.319659175508972e-56,IFN-Responsive Microglia,Pik3ap1
4.5390244964297626e-58,2.095835299396548,0.124,0.022,8.169790191123929e-54,IFN-Responsive Microglia,Zbp1
1.328165968326622e-57,1.426692501247505,0.282,0.098,2.390565926391087e-53,IFN-Responsive Microglia,Casp4
1.551907577572454e-57,0.8294619019174743,0.384,0.159,2.79327844887266e-53,IFN-Responsive Microglia,Cd74
6.261213518151305e-55,0.7093082782713074,0.842,0.609,1.1269558211320534e-50,IFN-Responsive Microglia,Etv6
3.419225531866037e-54,1.7890696414551226,0.173,0.044,6.1542640348056805e-50,IFN-Responsive Microglia,Cd274
7.685171002233418e-53,1.236795142795703,0.341,0.139,1.383253928691993e-48,IFN-Responsive Microglia,Rad51b
1.14075380618257e-52,1.1950772134051262,0.285,0.104,2.053242775748008e-48,IFN-Responsive Microglia,Lgals3bp
1.6622184528819865e-52,1.644848586537768,0.177,0.046,2.991826993342288e-48,IFN-Responsive Microglia,Gbp3
1.9094583743077884e-52,2.0737982200509313,0.132,0.027,3.4368341279165884e-48,IFN-Responsive Microglia,Mb21d2
2.1036956481890847e-52,1.1161950881759817,0.378,0.163,3.7864417971755334e-48,IFN-Responsive Microglia,Znfx1
1.5635436467466672e-51,1.3165991568629338,0.271,0.097,2.8142222097793264e-47,IFN-Responsive Microglia,Bst2
1.8168926694532874e-51,1.9311618761651261,0.133,0.028,3.270225115748972e-47,IFN-Responsive Microglia,Csf1
5.16819840432849e-51,0.8618651617338469,0.604,0.342,9.302240307950849e-47,IFN-Responsive Microglia,Epsti1
5.89746705162223e-51,1.8938951632677439,0.144,0.033,1.061485094621485e-46,IFN-Responsive Microglia,Sdc3
7.015494539730564e-51,1.7097635486401754,0.197,0.058,1.2627188622061041e-46,IFN-Responsive Microglia,H2-T24
2.920577056253034e-50,0.9007885115358152,0.676,0.426,5.256746643549835e-46,IFN-Responsive Microglia,Irf8
1.4091229673856862e-49,1.1899525216851223,0.285,0.107,2.5362804289974966e-45,IFN-Responsive Microglia,Adar
2.012599864581895e-49,1.4014726104400341,0.291,0.113,3.622478496260953e-45,IFN-Responsive Microglia,G530011O06Rik
3.410344845718625e-49,0.5870256019278823,0.95,0.811,6.138279687808953e-45,IFN-Responsive Microglia,Nav3
8.066047078309989e-49,1.7286689015236685,0.18,0.051,1.4518078136250148e-44,IFN-Responsive Microglia,Nod1
1.09120420123787e-48,1.3274068155370506,0.291,0.112,1.9640584418080422e-44,IFN-Responsive Microglia,Parp12
1.7811718650905451e-47,0.7582578171116616,0.668,0.409,3.2059312399764723e-43,IFN-Responsive Microglia,H2-D1
2.9478514525011127e-46,1.5216609807938606,0.122,0.026,5.305837829356753e-42,IFN-Responsive Microglia,C4b
