"","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D01.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D12.dcc"
"Dpysl5",-0.852364914614609,-0.333871088088552,-0.333871088088552,0.319353880120878,0.552499962853766,0.0340061363277086,0.319353880120878,0.319353880120878,-0.852364914614609,-0.852364914614609,2,0.0340061363277086,-1.73873596555693,0.0340061363277086,-0.333871088088552,-0.852364914614609,-0.852364914614609,-1.73873596555693,0.0340061363277086,0.0340061363277086,0.74962216707536,1.54122667636049,-0.852364914614609,0.0340061363277086,0.0340061363277086,-1.73873596555693,0.552499962853766,0.0340061363277086,0.74962216707536,-0.333871088088552,-0.852364914614609,0.74962216707536,0.74962216707536,1.3276040739177,-0.852364914614609,0.552499962853766,2,0.0340061363277086,-0.333871088088552,-0.333871088088552,-0.333871088088552,-0.333871088088552
"D030056L22Rik",-1.25946253831101,-1.25946253831101,-0.335157444969277,0.205526373861204,-0.335157444969277,-1.25946253831101,0.886707426166643,-0.335157444969277,-1.25946253831101,-0.335157444969277,2,-0.335157444969277,-1.25946253831101,-1.25946253831101,-0.335157444969277,-1.25946253831101,-1.25946253831101,-0.335157444969277,0.205526373861204,0.205526373861204,0.205526373861204,2,0.589147648372454,0.205526373861204,-0.335157444969277,0.205526373861204,0.589147648372454,0.205526373861204,0.205526373861204,-0.335157444969277,-0.335157444969277,0.205526373861204,-0.335157444969277,2,-0.335157444969277,0.886707426166643,1.33538991496481,0.205526373861204,0.886707426166643,0.205526373861204,0.205526373861204,-1.25946253831101
"Igfn1",-0.148541281080727,-1.03448371372049,-0.148541281080727,-1.03448371372049,-1.03448371372049,-0.148541281080727,-0.148541281080727,0.737401151559035,-1.03448371372049,-1.03448371372049,2,-0.148541281080727,-0.148541281080727,-1.03448371372049,0.369701819811212,0.369701819811212,-1.03448371372049,0.369701819811212,-0.148541281080727,0.369701819811212,-0.148541281080727,2,0.737401151559035,-1.03448371372049,0.369701819811212,-1.03448371372049,-0.148541281080727,-0.148541281080727,0.369701819811212,-1.03448371372049,-1.03448371372049,0.369701819811212,0.737401151559035,2,-0.148541281080727,-0.148541281080727,0.369701819811212,0.369701819811212,0.369701819811212,-0.148541281080727,-0.148541281080727,-1.03448371372049
"Fbxl19",-0.430565417987207,-0.430565417987207,-0.430565417987207,-1.39813444968248,0.537003613708066,-0.430565417987207,0.537003613708066,-0.430565417987207,-0.430565417987207,0.135426182413607,2,-1.39813444968248,-0.430565417987207,-0.430565417987207,-0.430565417987207,-1.39813444968248,0.135426182413607,-1.39813444968248,0.537003613708066,-0.430565417987207,-0.430565417987207,2,0.537003613708066,0.537003613708066,1.10299521410888,-0.430565417987207,-0.430565417987207,-0.430565417987207,0.135426182413607,-0.430565417987207,-0.430565417987207,0.537003613708066,-0.430565417987207,2,-0.430565417987207,0.135426182413607,0.848491268753736,0.135426182413607,0.135426182413607,-0.430565417987207,-1.39813444968248,0.848491268753736
"Slfn8",-0.104202665444948,-0.967694212100792,-0.967694212100792,-0.104202665444948,0.400907509038433,-0.104202665444948,-0.104202665444948,-0.104202665444948,-0.967694212100792,-0.967694212100792,2,-0.104202665444948,-0.967694212100792,-0.104202665444948,-0.104202665444948,0.400907509038433,-0.104202665444948,-0.967694212100792,-0.967694212100792,-0.967694212100792,-0.104202665444948,2,-0.104202665444948,0.400907509038433,1.03727106977715,-0.967694212100792,-0.967694212100792,-0.104202665444948,0.759288881210896,-0.104202665444948,-0.104202665444948,0.400907509038433,-0.967694212100792,2,0.400907509038433,0.400907509038433,1.03727106977715,-0.967694212100792,-0.104202665444948,0.400907509038433,-0.104202665444948,-0.967694212100792
"Macrod1",-0.383978960509156,-1.36747778317619,0.191330970254464,-0.383978960509156,-1.36747778317619,0.191330970254464,0.599519862157876,0.599519862157876,0.599519862157876,-0.383978960509156,2,0.599519862157876,-1.36747778317619,-1.36747778317619,-1.36747778317619,-1.36747778317619,-1.36747778317619,-0.383978960509156,0.191330970254464,0.599519862157876,-1.36747778317619,2,1.39355247747596,0.916135764463037,-0.383978960509156,-0.383978960509156,0.191330970254464,0.599519862157876,0.599519862157876,0.191330970254464,-0.383978960509156,0.599519862157876,0.599519862157876,2,-0.383978960509156,0.191330970254464,0.599519862157876,-0.383978960509156,-0.383978960509156,0.191330970254464,-0.383978960509156,-1.36747778317619
"Rdh10",-0.40189620628665,-0.40189620628665,-0.40189620628665,-0.40189620628665,0.433623474311891,0.433623474311891,0.0868514754780139,0.0868514754780139,-1.23741588688519,0.433623474311891,2,0.0868514754780139,-1.23741588688519,-1.23741588688519,-1.23741588688519,0.0868514754780139,-1.23741588688519,0.0868514754780139,-0.40189620628665,0.0868514754780139,0.433623474311891,2,2,-0.40189620628665,0.0868514754780139,-1.23741588688519,-1.23741588688519,0.433623474311891,-0.40189620628665,0.0868514754780139,0.433623474311891,0.0868514754780139,0.0868514754780139,2,0.433623474311891,0.702600733327876,-0.40189620628665,0.433623474311891,-1.23741588688519,0.0868514754780139,-0.40189620628665,-1.23741588688519
"Gsg1l",-0.765400735059175,-0.765400735059175,-0.0703415265482532,-0.765400735059175,-0.765400735059175,-0.0703415265482532,0.336242046211563,-0.765400735059175,-0.0703415265482532,-0.0703415265482532,2,-0.765400735059175,-0.765400735059175,-0.0703415265482532,-0.765400735059175,0.336242046211563,-0.0703415265482532,-0.765400735059175,-0.765400735059175,-0.0703415265482532,0.624717681962669,1.63910906768852,-0.765400735059175,2,0.848476768792508,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,-0.0703415265482532,2,-0.0703415265482532,-0.765400735059175,0.336242046211563,-0.0703415265482532,-0.765400735059175,-0.765400735059175,-0.0703415265482532,-0.765400735059175
"Klhl22",-1.06929276127958,-1.06929276127958,-0.176190549888402,-1.06929276127958,-1.06929276127958,-1.06929276127958,0.346240753086573,0.346240753086573,-0.176190549888402,0.716911661502771,2,1.00442635495562,-0.176190549888402,-0.176190549888402,-1.06929276127958,-1.06929276127958,-0.176190549888402,-0.176190549888402,-1.06929276127958,1.00442635495562,0.716911661502771,2,0.346240753086573,0.346240753086573,-0.176190549888402,-0.176190549888402,0.346240753086573,-0.176190549888402,-1.06929276127958,-0.176190549888402,-0.176190549888402,0.346240753086573,1.00442635495562,2,-1.06929276127958,-1.06929276127958,0.346240753086573,-1.06929276127958,0.346240753086573,-0.176190549888402,-0.176190549888402,-0.176190549888402
"Tatdn3",-0.231082160676748,-0.231082160676748,-0.944150727679419,-0.944150727679419,0.186036211462786,0.186036211462786,0.186036211462786,-0.231082160676748,-0.231082160676748,-0.231082160676748,2,-0.231082160676748,-0.944150727679419,0.186036211462786,-0.944150727679419,0.186036211462786,0.481986406325923,-0.944150727679419,-0.944150727679419,-0.231082160676748,0.186036211462786,0.899104778465457,0.481986406325923,-0.231082160676748,0.481986406325923,0.481986406325923,0.186036211462786,-0.944150727679419,-0.231082160676748,-0.944150727679419,-0.944150727679419,-0.944150727679419,0.186036211462786,1.69451651941522,0.711543211625154,-0.231082160676748,2,0.186036211462786,-0.944150727679419,0.186036211462786,-0.231082160676748,-0.944150727679419
"Cx3cr1",0.41146791539539,-0.389720914060063,-0.389720914060063,-0.389720914060063,-1.19090974351552,0.0789445071680544,-0.389720914060063,0.0789445071680544,0.0789445071680544,-0.389720914060063,2,-0.389720914060063,-0.389720914060063,-1.19090974351552,-0.389720914060063,-1.19090974351552,-0.389720914060063,0.0789445071680544,0.41146791539539,0.41146791539539,-0.389720914060063,2,0.880133336623507,0.0789445071680544,-0.389720914060063,0.41146791539539,0.41146791539539,-0.389720914060063,-1.19090974351552,-0.389720914060063,-1.19090974351552,0.669393108907019,0.41146791539539,1.77384122273241,0.0789445071680544,-1.19090974351552,2,-1.19090974351552,0.41146791539539,0.41146791539539,-1.19090974351552,-0.389720914060063
"Hmgn5",-1.04184134663336,0.203009264961384,-1.04184134663336,0.528985232580141,-1.04184134663336,-0.256428057026611,-0.256428057026611,-1.04184134663336,-0.256428057026611,-0.256428057026611,2,0.528985232580141,-0.256428057026611,-1.04184134663336,-0.256428057026611,-0.256428057026611,-0.256428057026611,0.528985232580141,-1.04184134663336,-0.256428057026611,0.528985232580141,2,-0.256428057026611,-1.04184134663336,-0.256428057026611,0.203009264961384,-0.256428057026611,-1.04184134663336,-0.256428057026611,-0.256428057026611,-0.256428057026611,0.203009264961384,0.528985232580141,1.67524222113017,2,0.528985232580141,0.203009264961384,0.781831836602458,-0.256428057026611,-1.04184134663336,-0.256428057026611,-1.04184134663336
"Akap14",0.36505481370098,-1.24368278598157,-0.439313986140294,-1.24368278598157,-0.439313986140294,0.0312115985169327,-1.24368278598157,-1.24368278598157,0.0312115985169327,-1.24368278598157,2,0.0312115985169327,-0.439313986140294,-1.24368278598157,-0.439313986140294,-0.439313986140294,-0.439313986140294,0.36505481370098,0.0312115985169327,-0.439313986140294,0.835580398358207,1.89889811351922,0.0312115985169327,0.36505481370098,0.0312115985169327,-0.439313986140294,0.36505481370098,0.0312115985169327,-0.439313986140294,0.0312115985169327,-1.24368278598157,0.0312115985169327,0.36505481370098,2,2,-0.439313986140294,0.0312115985169327,0.0312115985169327,0.36505481370098,0.835580398358207,0.36505481370098,-1.24368278598157
"Snrnp27",-0.359961164849008,0.141361676637011,-1.21697822298175,-0.359961164849008,-0.359961164849008,-0.359961164849008,-1.21697822298175,0.497055893283738,0.497055893283738,-0.359961164849008,2,-1.21697822298175,-0.359961164849008,-1.21697822298175,-1.21697822298175,0.141361676637011,-0.359961164849008,-0.359961164849008,0.497055893283738,0.141361676637011,0.141361676637011,2,0.772953762094384,-0.359961164849008,-0.359961164849008,0.497055893283738,-1.21697822298175,-0.359961164849008,-1.21697822298175,-1.21697822298175,-0.359961164849008,-0.359961164849008,1.18897283345454,2,-0.359961164849008,0.497055893283738,0.772953762094384,0.497055893283738,0.141361676637011,-0.359961164849008,0.998378734769757,-0.359961164849008
"Iqca1l",-1.13524350153749,0.235289016613025,-1.13524350153749,-1.13524350153749,-1.13524350153749,-0.270533757599116,0.235289016613025,-1.13524350153749,0.235289016613025,0.235289016613025,2,-0.270533757599116,-1.13524350153749,0.872550346835877,0.235289016613025,-0.270533757599116,-1.13524350153749,-0.270533757599116,-0.270533757599116,0.235289016613025,-0.270533757599116,2,0.594175986339257,0.594175986339257,0.235289016613025,0.594175986339257,-1.13524350153749,-0.270533757599116,0.594175986339257,-0.270533757599116,-0.270533757599116,0.235289016613025,0.235289016613025,2,-0.270533757599116,-0.270533757599116,0.235289016613025,-0.270533757599116,0.235289016613025,0.235289016613025,-1.13524350153749,-1.13524350153749
"U2af1l4",-0.317988054756194,0.630055410072112,-0.317988054756194,-0.317988054756194,0.236581821222121,-1.2660315195845,0.236581821222121,-1.2660315195845,-1.2660315195845,-0.317988054756194,2,-1.2660315195845,-0.317988054756194,-0.317988054756194,-1.2660315195845,-1.2660315195845,-0.317988054756194,-0.317988054756194,0.630055410072112,-0.317988054756194,-1.2660315195845,2,0.236581821222121,0.236581821222121,1.18462528605043,0.630055410072112,-1.2660315195845,-0.317988054756194,0.236581821222121,-0.317988054756194,-0.317988054756194,0.236581821222121,0.236581821222121,2,0.630055410072112,-0.317988054756194,0.935257236574702,-0.317988054756194,0.236581821222121,-0.317988054756194,-0.317988054756194,0.630055410072112
"Tgm3",0.618593344808327,-1.04828768989175,-1.04828768989175,0.272684276689702,0.272684276689702,0.272684276689702,-1.04828768989175,0.272684276689702,0.618593344808327,-1.04828768989175,2,-0.214847172541711,-0.214847172541711,-1.04828768989175,-0.214847172541711,-1.04828768989175,0.272684276689702,-0.214847172541711,-1.04828768989175,-0.214847172541711,0.272684276689702,2,-1.04828768989175,0.618593344808327,-0.214847172541711,-1.04828768989175,-1.04828768989175,-0.214847172541711,-0.214847172541711,1.10612479403974,-0.214847172541711,-0.214847172541711,0.618593344808327,2,0.272684276689702,1.10612479403974,0.618593344808327,-1.04828768989175,-0.214847172541711,-0.214847172541711,-1.04828768989175,-0.214847172541711
"Pla2g4e",-0.35791532499586,-1.13872208764025,-0.35791532499586,-1.13872208764025,0.0988273514605912,0.422891437648528,0.422891437648528,-1.13872208764025,-1.13872208764025,-1.13872208764025,2,0.674255071221805,-0.35791532499586,0.422891437648528,-0.35791532499586,-1.13872208764025,-1.13872208764025,-0.35791532499586,-0.35791532499586,0.0988273514605912,-0.35791532499586,2,1.05327962064534,-1.13872208764025,-0.35791532499586,-1.13872208764025,-0.35791532499586,0.674255071221805,0.674255071221805,-0.35791532499586,-1.13872208764025,0.422891437648528,0.0988273514605912,2,1.20369820029292,0.879634114104979,0.674255071221805,-0.35791532499586,0.674255071221805,1.05327962064534,-0.35791532499586,-1.13872208764025
"Il31ra",-0.249095319886499,-0.249095319886499,-0.989606103156442,-0.249095319886499,-0.989606103156442,0.184075719706068,-0.989606103156442,0.184075719706068,-0.989606103156442,-0.249095319886499,2,-0.249095319886499,0.184075719706068,-0.249095319886499,-0.249095319886499,-0.989606103156442,-0.249095319886499,-0.249095319886499,-0.989606103156442,-0.249095319886499,-0.989606103156442,1.82978127236311,-0.249095319886499,0.924586502976011,-0.249095319886499,-0.989606103156442,-0.989606103156442,0.491415463383443,0.184075719706068,-0.249095319886499,-0.989606103156442,-0.249095319886499,0.729806689085084,1.97243702992333,0.184075719706068,0.491415463383443,2,-0.249095319886499,-0.249095319886499,0.184075719706068,-0.249095319886499,0.184075719706068
"Sox8",0.127677451395942,-1.24985236108224,-0.380727815958045,0.127677451395942,0.488396729166151,0.127677451395942,-0.380727815958045,-1.24985236108224,0.488396729166151,-1.24985236108224,2,-1.24985236108224,-1.24985236108224,-1.24985236108224,0.488396729166151,0.127677451395942,-0.380727815958045,0.768192338197829,-0.380727815958045,0.488396729166151,0.996801996520139,2,0.768192338197829,-1.24985236108224,0.768192338197829,0.127677451395942,-1.24985236108224,0.127677451395942,0.127677451395942,-0.380727815958045,0.488396729166151,-0.380727815958045,0.768192338197829,2,0.768192338197829,0.127677451395942,-1.24985236108224,-0.380727815958045,-0.380727815958045,-1.24985236108224,0.127677451395942,-0.380727815958045
"Wnt7a",-1.45383248328201,-0.206708232199571,0.119863109534853,-0.206708232199571,0.119863109534853,-1.45383248328201,-1.45383248328201,-0.666984686873578,-0.206708232199571,0.119863109534853,2,-0.666984686873578,-1.45383248328201,-0.206708232199571,0.119863109534853,0.58013956420886,-0.206708232199571,0.373171521598939,-1.45383248328201,2,-0.666984686873578,2,0.119863109534853,-0.666984686873578,-0.206708232199571,-0.206708232199571,-0.206708232199571,-0.206708232199571,-0.666984686873578,0.119863109534853,0.119863109534853,0.373171521598939,0.373171521598939,1.9468671144158,0.373171521598939,0.119863109534853,0.75512855087538,0.58013956420886,-0.206708232199571,0.373171521598939,-0.206708232199571,-1.45383248328201
"Ankrd11",-1.02807548289433,-0.177641781991529,0.946570420070925,-1.02807548289433,-1.02807548289433,-1.02807548289433,-0.177641781991529,-1.02807548289433,-0.177641781991529,0.319830042386124,2,0.319830042386124,-1.02807548289433,-1.02807548289433,-1.02807548289433,-0.177641781991529,-0.177641781991529,-0.177641781991529,-0.177641781991529,-0.177641781991529,-0.177641781991529,2,0.319830042386124,0.672791918911276,0.319830042386124,-1.02807548289433,-0.177641781991529,-0.177641781991529,0.672791918911276,-1.02807548289433,0.672791918911276,0.672791918911276,-0.177641781991529,2,0.672791918911276,0.319830042386124,-1.02807548289433,-0.177641781991529,-0.177641781991529,0.672791918911276,-0.177641781991529,-1.02807548289433
"Derl3",-0.677882591579565,-0.371806384188841,-0.121723913508397,0.0897178026888686,-0.371806384188841,-0.677882591579565,-1.07248345345416,-0.121723913508397,-0.677882591579565,-0.371806384188841,2,-0.121723913508397,-0.371806384188841,-0.677882591579565,-1.62864213152533,-0.677882591579565,-0.371806384188841,0.272876948366196,-0.677882591579565,0.272876948366196,0.0897178026888686,1.38519430450853,2,-0.121723913508397,-0.121723913508397,0.272876948366196,-1.07248345345416,0.0897178026888686,-0.677882591579565,0.57895315575692,-2,-0.677882591579565,0.272876948366196,1.38519430450853,0.829035626437364,0.0897178026888686,0.272876948366196,0.272876948366196,0.57895315575692,0.709685942738329,0.57895315575692,0.272876948366196
"Dhcr24",-0.460528499934973,-1.24049139698823,-0.460528499934973,-1.24049139698823,-0.460528499934973,-0.00427945320498163,-0.460528499934973,-0.460528499934973,-0.00427945320498163,0.319434397118285,2,-0.00427945320498163,-1.24049139698823,0.319434397118285,-1.24049139698823,-1.24049139698823,0.319434397118285,-1.24049139698823,0.319434397118285,0.570526366649468,-0.460528499934973,1.7291041781298,0.775683443848276,0.319434397118285,0.570526366649468,-0.00427945320498163,0.775683443848276,0.570526366649468,0.570526366649468,-1.24049139698823,0.319434397118285,-0.00427945320498163,0.570526366649468,1.55564634090153,-1.24049139698823,2,-0.460528499934973,-0.460528499934973,-0.460528499934973,-0.460528499934973,-0.460528499934973,-0.460528499934973
"Lefty1",-0.00798635822731659,-1.29957598380377,0.330228664557035,-0.00798635822731659,-1.29957598380377,-0.484673659623366,-0.484673659623366,-0.484673659623366,0.330228664557035,-0.484673659623366,2,-0.484673659623366,-0.484673659623366,0.592568617299715,-0.484673659623366,-0.00798635822731659,0.330228664557035,-0.484673659623366,-1.29957598380377,2,-0.00798635822731659,1.96003331291784,0.330228664557035,0.330228664557035,-0.484673659623366,-0.00798635822731659,-0.00798635822731659,-0.484673659623366,-0.00798635822731659,-0.00798635822731659,-0.00798635822731659,-1.29957598380377,0.592568617299715,1.80304639116066,0.330228664557035,-0.484673659623366,0.592568617299715,-0.00798635822731659,-0.00798635822731659,-1.29957598380377,-0.484673659623366,-1.29957598380377
"B4galt7",-1.03541939876569,-1.03541939876569,0.782797425360224,0.405483343444254,-0.126310986702732,-1.03541939876569,-1.03541939876569,-0.126310986702732,0.405483343444254,-1.03541939876569,2,-0.126310986702732,-0.126310986702732,-0.126310986702732,-1.03541939876569,-0.126310986702732,-1.03541939876569,-0.126310986702732,-0.126310986702732,-0.126310986702732,0.782797425360224,2,-1.03541939876569,1.07546496450173,0.782797425360224,-1.03541939876569,-0.126310986702732,-1.03541939876569,-1.03541939876569,-0.126310986702732,-0.126310986702732,-1.03541939876569,0.782797425360224,2,-0.126310986702732,1.07546496450173,-0.126310986702732,-0.126310986702732,0.405483343444254,-0.126310986702732,-0.126310986702732,-0.126310986702732
"Tnrc6b",0.278581152808944,-0.0839132849599817,-0.0839132849599817,-0.0839132849599817,-0.0839132849599817,-0.594820499809879,0.278581152808944,-1.4682221524287,-1.4682221524287,0.278581152808944,2,0.559753682907996,-1.4682221524287,0.278581152808944,-1.4682221524287,-0.0839132849599817,-0.594820499809879,-0.594820499809879,0.278581152808944,0.278581152808944,0.559753682907996,2,-0.0839132849599817,-0.0839132849599817,-1.4682221524287,-0.0839132849599817,-0.0839132849599817,-0.0839132849599817,0.789488367658842,-1.4682221524287,-1.4682221524287,0.278581152808944,0.559753682907996,2,1.15198280542777,-0.0839132849599817,1.30039558250874,-1.4682221524287,0.278581152808944,-0.0839132849599817,0.278581152808944,-0.0839132849599817
"Drd3",-0.853940548977608,-0.853940548977608,-0.853940548977608,-0.853940548977608,0.265530254454777,-0.853940548977608,-0.147633110837572,-0.147633110837572,-0.147633110837572,-0.853940548977608,2,-0.147633110837572,-0.147633110837572,-0.853940548977608,-0.853940548977608,-0.853940548977608,0.558674327302464,0.265530254454777,-0.853940548977608,0.265530254454777,0.971837692594813,1.2649817654425,-0.853940548977608,-0.147633110837572,-0.147633110837572,0.265530254454777,0.786054535267659,-0.853940548977608,0.971837692594813,-0.147633110837572,-0.853940548977608,-0.147633110837572,-0.147633110837572,1.97128920358254,0.265530254454777,0.265530254454777,2,0.265530254454777,0.558674327302464,-0.853940548977608,-0.853940548977608,-0.853940548977608
"Olfr1031",-0.969849127991737,-0.251315177320945,-0.251315177320945,-0.969849127991737,-0.251315177320945,-0.251315177320945,-0.969849127991737,-0.969849127991737,-0.969849127991737,-0.969849127991737,2,0.169000239316494,-0.251315177320945,0.467218773349847,-0.969849127991737,-0.251315177320945,0.467218773349847,-0.251315177320945,0.169000239316494,-0.251315177320945,0.467218773349847,1.68904244190329,-0.251315177320945,-0.251315177320945,-0.251315177320945,0.169000239316494,-0.969849127991737,0.169000239316494,-0.969849127991737,-0.251315177320945,-0.251315177320945,-0.251315177320945,0.169000239316494,1.68904244190329,2,1.18575272402064,-0.251315177320945,-0.251315177320945,-0.251315177320945,0.887534189987286,-0.251315177320945,-0.969849127991737
"Nhlrc1",-1.02872611259859,-1.02872611259859,-1.02872611259859,-1.02872611259859,0.329404715651413,0.329404715651413,-1.02872611259859,-0.171840963813015,-1.02872611259859,-0.171840963813015,2,-0.171840963813015,0.329404715651413,-0.171840963813015,-0.171840963813015,-0.171840963813015,-1.02872611259859,-0.171840963813015,-0.171840963813015,-1.02872611259859,-0.171840963813015,2,2,0.329404715651413,0.685044184972556,-1.02872611259859,-0.171840963813015,-1.02872611259859,0.960899588458369,-0.171840963813015,-0.171840963813015,0.685044184972556,-0.171840963813015,2,-0.171840963813015,-0.171840963813015,0.329404715651413,0.329404715651413,0.329404715651413,-1.02872611259859,0.329404715651413,-1.02872611259859
"Slc47a2",-0.187377173641186,-1.07304222522413,-1.07304222522413,-1.07304222522413,-1.07304222522413,-1.07304222522413,-0.187377173641186,0.330703669734102,-0.187377173641186,0.330703669734102,2,-0.187377173641186,-1.07304222522413,-0.187377173641186,-0.187377173641186,0.698287877941753,0.698287877941753,-0.187377173641186,-1.07304222522413,0.330703669734102,-0.187377173641186,2,0.330703669734102,0.698287877941753,0.330703669734102,0.698287877941753,-1.07304222522413,-0.187377173641186,-0.187377173641186,0.330703669734102,-1.07304222522413,0.698287877941753,-1.07304222522413,2,-1.07304222522413,0.698287877941753,0.983408340706166,0.330703669734102,-1.07304222522413,-0.187377173641186,0.698287877941753,-1.07304222522413
"Erfl",-0.412306031015807,-2,-0.809869339809564,-0.809869339809564,-0.809869339809564,0.361057086152793,-0.412306031015807,-1.37020335230497,-0.412306031015807,-0.103931971275479,2,0.148027981479598,-1.37020335230497,-0.412306031015807,-0.412306031015807,-0.412306031015807,-1.37020335230497,1.10592530276876,0.148027981479598,2,-0.809869339809564,1.74097771256401,-0.103931971275479,0.985679607081567,0.361057086152793,-0.103931971275479,-0.103931971275479,-0.412306031015807,0.853965350013683,-0.103931971275479,0.545591290273356,0.985679607081567,-0.103931971275479,1.87928841993736,-0.103931971275479,-0.412306031015807,0.148027981479598,-0.412306031015807,0.708361993975003,-0.103931971275479,-0.103931971275479,-0.809869339809564
"Rhbdd3",-1.02931163728611,-0.160101944417129,-1.02931163728611,0.988930768934787,-1.02931163728611,0.348353131174576,-1.02931163728611,-1.02931163728611,-1.02931163728611,-0.160101944417129,2,-1.02931163728611,0.709107748451848,-0.160101944417129,-0.160101944417129,-0.160101944417129,-1.02931163728611,-0.160101944417129,0.709107748451848,0.348353131174576,-0.160101944417129,2,0.709107748451848,-0.160101944417129,0.988930768934787,0.348353131174576,-0.160101944417129,0.348353131174576,-1.02931163728611,-0.160101944417129,-1.02931163728611,-0.160101944417129,-0.160101944417129,2,-0.160101944417129,0.348353131174576,-0.160101944417129,-0.160101944417129,-1.02931163728611,-0.160101944417129,0.709107748451848,-1.02931163728611
"Dcx",-1.17975718442832,0.248291626650844,-0.278758699966132,-0.278758699966132,-1.17975718442832,-0.278758699966132,-1.17975718442832,0.248291626650844,-1.17975718442832,-0.278758699966132,2,-0.278758699966132,-1.17975718442832,0.248291626650844,0.248291626650844,0.248291626650844,-1.17975718442832,-0.278758699966132,0.248291626650844,-0.278758699966132,1.14929011111304,2,0.622239784496061,-0.278758699966132,0.248291626650844,-1.17975718442832,0.248291626650844,-1.17975718442832,-0.278758699966132,-1.17975718442832,0.248291626650844,1.14929011111304,0.622239784496061,2,-0.278758699966132,-0.278758699966132,-0.278758699966132,0.912296510095375,-0.278758699966132,-1.17975718442832,0.622239784496061,0.248291626650844
"Larp6",-1.15122429599905,0.771667065726799,-1.15122429599905,-0.323080062781899,0.505064170435247,0.161353258838607,-1.15122429599905,0.771667065726799,-0.323080062781899,0.161353258838607,2,-1.15122429599905,-1.15122429599905,0.505064170435247,-1.15122429599905,0.161353258838607,0.505064170435247,-0.323080062781899,0.505064170435247,-1.15122429599905,-0.323080062781899,2,0.989497492055754,0.505064170435247,0.771667065726799,-0.323080062781899,-1.15122429599905,-1.15122429599905,-0.323080062781899,-1.15122429599905,-0.323080062781899,-1.15122429599905,0.161353258838607,2,0.771667065726799,0.505064170435247,0.989497492055754,-0.323080062781899,0.505064170435247,-0.323080062781899,-1.15122429599905,0.161353258838607
"Rasa2",-0.848852178218835,-0.848852178218835,0.0013159203918032,0.0013159203918032,-0.848852178218835,0.0013159203918032,-0.848852178218835,-0.848852178218835,-0.848852178218835,-0.848852178218835,2,0.0013159203918032,-0.848852178218835,0.0013159203918032,-0.848852178218835,-0.848852178218835,0.0013159203918032,0.0013159203918032,0.0013159203918032,0.498632377388433,0.0013159203918032,2,0.0013159203918032,0.498632377388433,0.0013159203918032,0.0013159203918032,0.0013159203918032,0.0013159203918032,0.0013159203918032,-0.848852178218835,0.0013159203918032,-0.848852178218835,0.498632377388433,2,0.498632377388433,0.0013159203918032,-0.848852178218835,0.0013159203918032,-0.848852178218835,1.12517701532218,0.498632377388433,-0.848852178218835
"Men1",-0.594104521614565,-0.594104521614565,-0.594104521614565,-0.0985411294937597,0.525794907895109,0.25306669279638,-0.594104521614565,-1.44127573602551,-1.44127573602551,-0.594104521614565,2,-0.594104521614565,0.25306669279638,-0.594104521614565,-0.0985411294937597,-0.0985411294937597,-0.0985411294937597,0.937034542576575,-0.594104521614565,-0.0985411294937597,0.525794907895109,1.69363027384658,0.748630084917186,-0.0985411294937597,2,-0.594104521614565,-0.0985411294937597,-0.594104521614565,-0.594104521614565,-0.0985411294937597,0.525794907895109,0.25306669279638,-0.594104521614565,2,-0.594104521614565,-0.594104521614565,0.25306669279638,-0.0985411294937597,-0.594104521614565,-0.594104521614565,-0.594104521614565,-0.594104521614565
