"Gene","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A03.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D11.dcc","DSP-1001660019915-A-D12.dcc"
"Zfp263",0,0,1,1,0,0,0,0,0,0,1,4.75488750216347,0,0,0,0,0,0,0,1,1.58496250072116,2,4.08746284125034,1,0,1,0,1,0,1,1,0,0,1.58496250072116,1,0,1,1.58496250072116,1,1,0,0,0
"Zfp266",0,0,0,0,0,1.58496250072116,0,1,0,0,1,5.12928301694497,1,0,0,0,0,1,0,0,0,1,3.58496250072116,1.58496250072116,0,1.58496250072116,1.58496250072116,1,1,1.58496250072116,0,0,0,1.58496250072116,1,1.58496250072116,1.58496250072116,1,1,0,1,0,0
"Zfp267",0,0,0,0,0,0,0,0,0,0,0,5,0,1,2.32192809488736,0,0,1.58496250072116,0,1,0,1,3,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Zfp27",0,0,0,0,0,1,1,0,1.58496250072116,1.58496250072116,0,4,0,0,0,0,0,1.58496250072116,0,2.32192809488736,0,2.32192809488736,3.90689059560852,0,0,0,1,0,0,0,2.32192809488736,0,1.58496250072116,1,1,0,1,0,1.58496250072116,0,0,0,0
"Zfp273",0,0,0,0,0,1,0,0,0,0,0,4.90689059560852,1,0,0,0,0,1,0,0,1,0,3.16992500144231,1,1.58496250072116,0,0,0,0,0,0,0,0,0,1,1.58496250072116,2,0,1,2,0,0,0
"Zfp275",0,1,1,0,0,1,2.58496250072116,1,0,0,0,4.90689059560852,0,2,1.58496250072116,1.58496250072116,0,0,1.58496250072116,0,0,1,3.32192809488736,2,1,0,0,1,1,0,0,0,0,1,1,0,2,1,0,1.58496250072116,0,0,0
"Zfp276",0,1,0,0,0,0,0,0,0,0,0,5.08746284125034,0,0,1.58496250072116,0,0,0,1,0,0,0,4,1,1.58496250072116,0,1.58496250072116,0,1,0,0,0,0,2,0,0,0,1.58496250072116,1.58496250072116,1,0,0,0
"Zfp277",1,0,0,0,1.58496250072116,1,0,0,0,1,0,4.70043971814109,0,1.58496250072116,2.32192809488736,0,1,0,0,0,0,0,3.16992500144231,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
"Zfp28",1.58496250072116,0,0,0,0,0,0,1,0,0,1,4.64385618977472,1,0,0,0,1,0,2,1,1,0,3.70043971814109,0,0,0,1,1.58496250072116,1,1,0,1.58496250072116,0,1,0,0,1,0,0,2,1,1,0
"Zfp280b",0,0,1,0,0,0,0,2,0,0,0,5.16992500144231,0,0,0,1,0,0,0,0,0,0,3.32192809488736,0,1,1,1.58496250072116,0,1,1,0,1,1,0,1,1,1,2.32192809488736,1,0,0,0,0
"Zfp280c",0,0,2,1,1,1.58496250072116,0,2,0,0,1,3.8073549220576,2.32192809488736,0,0,0,0,1,2,2.32192809488736,0,0,2.58496250072116,2,1.58496250072116,0,1.58496250072116,1.58496250072116,2,1.58496250072116,1,0,1.58496250072116,1.58496250072116,0,1.58496250072116,2,1,2.32192809488736,1,1,1,0
"Zfp280d",0,0,0,1.58496250072116,0,1,1,1,1,1,2.58496250072116,5.16992500144231,0,0,1.58496250072116,1,0,1,2,1,1,0,4,1.58496250072116,1,0,1,1,0,0,0,2.32192809488736,1,1.58496250072116,0,1,0,1,0,2,0,0,1
"Zfp281",1,0,1,1,0,0,0,1,0,0,0,5.04439411935845,0,0,1,2,0,0,0,1,0,1,3.90689059560852,0,1,2,0,0,0,1,0,1,0,1.58496250072116,2,1,0,1,1.58496250072116,0,0,0,0
"Zfp282",0,0,1,0,1,1,0,0,1,1,0,4.39231742277876,0,0,0,2,0,1.58496250072116,0,1,1,0,3.90689059560852,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2,1.58496250072116,1,1,1.58496250072116,1,0,1
"Zfp286",0,0,0,1,0,1.58496250072116,2.32192809488736,2.32192809488736,0,2,0,4.85798099512757,1,1,0,1.58496250072116,1,0,0,1.58496250072116,0,1,2.58496250072116,1,1,2,2.32192809488736,0,0,1.58496250072116,0,0,2.32192809488736,1,0,1.58496250072116,0,1,1.58496250072116,2,0,0,0
"Zfp287",0,1,0,0,0,0,1,0,0,0,1,4.95419631038687,0,0,0,0,0,1.58496250072116,2,0,0,0,4.16992500144231,1.58496250072116,2,1.58496250072116,1,0,0,1.58496250072116,0,1.58496250072116,0,0,1,1,2,2.32192809488736,1,0,2,0,1
"Zfp292",0,0,0,0,1.58496250072116,0,1,0,1,1,0,4.90689059560852,1,1,0,0,0,0,1,1,0,0,2.32192809488736,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
"Zfp296",0,0,0,1,0,0,0,1,1.58496250072116,0,0,4.70043971814109,0,0,1,0,0,0,0,0,1.58496250072116,0,4.16992500144231,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"Zfp3",0,0,0,1,0,0,0,1,0,1,1,5.16992500144231,1,0,1,0,1.58496250072116,0,0,0,0,0,4,0,1.58496250072116,1.58496250072116,2.32192809488736,2,1,1,1,0,2,1.58496250072116,0,0,0,1.58496250072116,1,2,1,1,1
"Zfp30",0,1.58496250072116,0,0,1,5.04439411935845,0,1,1,0,0,4.75488750216347,0,0,0,0,0,0,0,1.58496250072116,0,0,4.16992500144231,2,0,1.58496250072116,1,2,1,1,1,0,0,1,0,0,1,1,0,2.32192809488736,0,0,0
"Zfp300",0,0,0,0,0,0,1.58496250072116,0,0,0,1,4,0,0,0,1.58496250072116,0,0,1.58496250072116,0,0,0,3.32192809488736,1,1.58496250072116,0,0,2.8073549220576,0,0,0,0,1,0,0,1,0,1,1.58496250072116,1,1,0,0
"Zfp316",0,0,1,1,1,1,0,1,2,1,1.58496250072116,4.4594316186373,0,1,0,1.58496250072116,0,1,1,0,1,1.58496250072116,4,0,1.58496250072116,0,1.58496250072116,2.32192809488736,1.58496250072116,2.32192809488736,2.32192809488736,2,1.58496250072116,2.32192809488736,0,1.58496250072116,0,2.32192809488736,2,2.58496250072116,0,1,1
"Zfp317",0,1,1,0,2.32192809488736,1,0,0,0,0,1,4.95419631038687,0,0,1,1.58496250072116,0,0,1,1,0,0,3.58496250072116,1,0,1.58496250072116,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0
"Zfp318",0,0,0,1,0,1.58496250072116,1.58496250072116,0,0,1,0,4.95419631038687,0,1,0,1,0,0,0,2,1,0,3.16992500144231,0,0,1.58496250072116,0,0,1,2,0,1,1,0,1,0,1,0,0,1,1,0,0
"Zfp319",1,0,0,1.58496250072116,0,0,0,0,1,1,0,4.90689059560852,0,1,0,0,0,0,1,0,1.58496250072116,1,3,1,0,0,1,0,0,2.32192809488736,0,1,0,0,1.58496250072116,0,2,0,0,2.32192809488736,1,0,0
"Zfp322a",0,0,0,0,1,0,1,1.58496250072116,0,0,1,4.4594316186373,0,0,0,0,0,1,0,0,1,1,2.8073549220576,0,0,0,1,2.32192809488736,1.58496250072116,1.58496250072116,0,0,1,2,2,0,1.58496250072116,0,1,0,0,0,0
"Zfp324",0,1,0,0,1,0,1,0,0,1.58496250072116,0,5,0,0,0,0,0,1,0,1,2.32192809488736,0,3.16992500144231,0,0,0,0,1.58496250072116,0,0,0,1.58496250072116,1,1.58496250072116,1.58496250072116,2,2,0,1.58496250072116,0,1.58496250072116,0,0
"Zfp326",1,0,1,1.58496250072116,0,0,1,1,1.58496250072116,1,0,4.39231742277876,1,0,0,2,0,2,0,2.32192809488736,0,0,4.08746284125034,0,0,0,1,0,0,1.58496250072116,0,0,0,0,0,1,0,2.32192809488736,1,0,0,0,0
"Zfp329",1,0,0,0,2.32192809488736,1,0,0,0,0,1,4.64385618977472,0,1,1,1,1,0,1,2.32192809488736,0,0,3.58496250072116,0,0,2,2,1.58496250072116,1,1.58496250072116,1.58496250072116,1,0,0,1.58496250072116,1.58496250072116,1,0,0,0,1.58496250072116,0,0
"Zfp330",0,0,0,0,0,1,0,0,1,0,0,4.4594316186373,0,0,2,0,0,0,1.58496250072116,1,1.58496250072116,0,3.4594316186373,1.58496250072116,1,0,0,1,0,1.58496250072116,1,0,0,1.58496250072116,1,1,2.32192809488736,1,0,0,0,0,0
"Zfp335",0,1,0,1,1,1,0,1.58496250072116,1,2.32192809488736,0,4.52356195605701,2.58496250072116,1,0,0,0,0,0,0,1,0,3.16992500144231,1.58496250072116,2,0,0,0,0,0,1,0,2,1.58496250072116,2,1,0,2.58496250072116,0,0,0,0,0
"Zfp341",0,0,1.58496250072116,0,0,1,1.58496250072116,0,2,1.58496250072116,0,4.95419631038687,1.58496250072116,2,2,1,0,1,1,1,1,1,2.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,2.32192809488736,0,1.58496250072116,1,0,0,2,0,2,1.58496250072116,2.58496250072116,0,1.58496250072116,1,1.58496250072116,1,1
"Zfp346",1.58496250072116,0,1,1.58496250072116,0,0,0,0,1.58496250072116,0,1,4.8073549220576,2.58496250072116,0,0,0,1.58496250072116,0,1,0,0,0,4.08746284125034,0,1,2.32192809488736,2,1.58496250072116,1,1.58496250072116,0,1,1,1,0,1.58496250072116,0,1,1,0,0,1,0
"Zfp35",1,0,0,0,0,1,1.58496250072116,1,1.58496250072116,0,2.32192809488736,5.16992500144231,0,1,0,1.58496250072116,0,0,1.58496250072116,0,0,0,3.58496250072116,0,0,2.32192809488736,0,1,2.32192809488736,1,0,0,0,1.58496250072116,1.58496250072116,0,0,2,1,1.58496250072116,0,0,1
"Zfp352",0,1,0,0,0,1,0,0,0,0,2,5.04439411935845,0,0,0,0,0,0,0,1,1.58496250072116,0,3.4594316186373,1,0,0,2,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
"Zfp354a",0,1,2,0,0,0,0,1,0,0,1,5,0,2.32192809488736,0,1,2,0,1,0,0,0,4.08746284125034,0,0,1,0,0,1,0,1,0,1,1,1,0,1,2,1,0,1,0,0
"Zfp354b",1,0,0,1,0,0,1.58496250072116,0,0,0,0,4.52356195605701,0,0,0,0,1,0,1,1,1.58496250072116,1.58496250072116,3.32192809488736,0,0,0,1,2.32192809488736,1,0,0,0,1,1.58496250072116,1,1,0,1.58496250072116,0,0,0,0,0
"Zfp358",0,0,0,0,1,1,0,0,1,0,1.58496250072116,4.70043971814109,1,1.58496250072116,0,0,0,0,0,0,0,0,3.32192809488736,0,0,0,2,0,0,0,1,1.58496250072116,1,0,0,0,1,2,0,0,0,0,0
"Zfp36",2,2,0,1,0,1,1.58496250072116,1,0,1,1,5.55458885167764,1,0,1.58496250072116,0,2,2,0,0,0,2,4,2.32192809488736,2,0,0,0,1.58496250072116,1.58496250072116,1,2.32192809488736,0,0,1,1.58496250072116,2,0,1,3,1,0,0
"Zfp362",0,0,0,0,1,0,0,0,2,0,0,4.8073549220576,1,0,1,0,0,1,0,0,1,0,4.08746284125034,0,1,1,0,0,0,1,0,1,1,2,0,0,1,1.58496250072116,0,2,0,1,0
"Zfp365",0,1.58496250072116,0,1,0,0,0,0,0,1,1,4.85798099512757,1.58496250072116,1,1,1.58496250072116,1,1,1,1,2,0,3.32192809488736,0,2,0,1.58496250072116,1.58496250072116,0,1.58496250072116,0,0,2.32192809488736,2,1,0,2,1.58496250072116,0,1.58496250072116,1,0,0
"Zfp366",0,1.58496250072116,0,0,0,0,1,0,0,0,0,3.90689059560852,0,0,0,0,0,0,0,1,2,0,3.16992500144231,1,0,0,0,0,0,1.58496250072116,0,1,0,0,1.58496250072116,2,1,2.32192809488736,1,1.58496250072116,0,0,0
"Zfp367",0,4.95419631038687,0,0,0,0,1.58496250072116,1,1.58496250072116,0,1.58496250072116,4.75488750216347,0,0,0,0,1,1,0,0,0,0,3.70043971814109,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"Zfp369",0,1,0,0,1,1,1,1,1,0,0,4.58496250072116,0,1,1.58496250072116,0,2,0,0,0,1,1,3.32192809488736,0,1.58496250072116,1,1.58496250072116,0,2,0,1.58496250072116,0,0,1,1.58496250072116,2,1.58496250072116,1,0,1.58496250072116,1.58496250072116,0,0
"Zfp36l1",1.58496250072116,0,0,1,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,1.58496250072116,2,3,5.04439411935845,1,1.58496250072116,2.32192809488736,2.32192809488736,1,3.32192809488736,2,2,2.32192809488736,2.32192809488736,3.70043971814109,3,1.58496250072116,2,1.58496250072116,1,0,0,1,1.58496250072116,0,1.58496250072116,1,1.58496250072116,2.32192809488736,2.8073549220576,3,2.58496250072116,1.58496250072116,0,0
"Zfp36l2",1.58496250072116,1,0,0,1,2,1.58496250072116,1,0,1.58496250072116,0,4.8073549220576,1.58496250072116,1,1.58496250072116,1,1.58496250072116,2,1,1,0,1.58496250072116,4.24792751344359,2,1.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,0,1,0,0,1,1.58496250072116,0,0,1,2,1,2.32192809488736,1.58496250072116,1,1.58496250072116
"Zfp36l3",0,1.58496250072116,0,0,0,1,0,2,0,0,0,4.85798099512757,1,0,0,1,0,1,1,0,1,0,2.8073549220576,1.58496250072116,0,1.58496250072116,0,1,0,0,1,1,0,0,1,0,0,0,2,1.58496250072116,0,0,0
"Zfp37",0,0,1,0,1.58496250072116,1,1.58496250072116,0,0,0,0,4.58496250072116,1,0,0,0,2,1,1,1.58496250072116,1,1,3.8073549220576,0,0,1.58496250072116,0,1,0,1,0,0,0,1.58496250072116,1,0,1,2.32192809488736,0,1.58496250072116,0,0,0
"Zfp382",0,1,0,2.32192809488736,2,1,1.58496250072116,1.58496250072116,0,1.58496250072116,1,4.75488750216347,0,0,1.58496250072116,1.58496250072116,1.58496250072116,1,2,2.58496250072116,2.58496250072116,0,3.90689059560852,3.16992500144231,1,1,2,1,2,2.58496250072116,0,0,0,0,1,1,2,2.58496250072116,1,0,0,0,1.58496250072116
"Zfp384",0,0,0,0,1,0,0,0,1,0,0,4.32192809488736,0,1,0,0,0,0,0,1.58496250072116,0,0,3.70043971814109,0,1,1.58496250072116,0,0,0,0,1.58496250072116,1.58496250072116,1,2,0,1,0,1.58496250072116,0,1.58496250072116,0,0,0
"Zfp385a",0,1.58496250072116,0,1.58496250072116,0,1,1,0,2,0,0,4.58496250072116,1.58496250072116,0,1,1.58496250072116,1,1,1.58496250072116,0,2.32192809488736,1.58496250072116,3.90689059560852,2.58496250072116,1,1,2,1.58496250072116,0,0,0,2.32192809488736,2,2.58496250072116,0,0,1,1,0,1.58496250072116,1,2.32192809488736,1
"Zfp385b",3,2.58496250072116,3.32192809488736,3.32192809488736,3,3.8073549220576,3.32192809488736,3.4594316186373,2.58496250072116,3.90689059560852,3.90689059560852,5.28540221886225,4,2.58496250072116,3.4594316186373,3,3.32192809488736,2.8073549220576,3,4.16992500144231,4.16992500144231,3.8073549220576,5,4.85798099512757,4.32192809488736,4.85798099512757,3.8073549220576,4.39231742277876,3.70043971814109,3.4594316186373,3.16992500144231,4.39231742277876,3.90689059560852,4.39231742277876,4.08746284125034,3.16992500144231,3.8073549220576,4.32192809488736,4,4.58496250072116,4.16992500144231,3.58496250072116,3.70043971814109
"Zfp385c",1,0,0,1,0,0,0,0,1.58496250072116,1,0,4.58496250072116,0,1,0,0,1,0,2,0,1,0,3.8073549220576,1.58496250072116,2.32192809488736,2.32192809488736,1,1,0,0,0,1,1.58496250072116,1.58496250072116,0,0,0,1,1,1,0,0,0
"Zfp386",0,0,0,1,1,1,1.58496250072116,0,0,1,0,4.75488750216347,0,0,1,0,0,0,1,2,1,1.58496250072116,4.70043971814109,1,2.32192809488736,1,0,1,2,0,1.58496250072116,0,1,2.32192809488736,0,1,1.58496250072116,2,1.58496250072116,0,1,1.58496250072116,1.58496250072116
"Zfp39",0,0,0,0,0,1,1,1.58496250072116,1,0,0,4.58496250072116,0,0,1,1,0,0,0,0,0,1,3.90689059560852,0,0,1,1.58496250072116,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"Zfp395",2,1,1,1,0,1.58496250072116,2.32192809488736,0,0,1,0,4.85798099512757,1.58496250072116,0,0,0,0,0,2.32192809488736,0,0,0,3.4594316186373,1,1,1.58496250072116,0,1,2.32192809488736,2,1,0,1,0,0,0,1,2.32192809488736,0,2,1,0,0
"Zfp397",0,0,1,0,0,0,1,0,0,0,0,4.70043971814109,0,0,0,0,1,0,1,0,0,0,3.58496250072116,0,0,0,1.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp398",0,1,0,1,0,1,0,1.58496250072116,1.58496250072116,0,1,4.64385618977472,0,0,0,0,0,0,1,0,0,0,3.16992500144231,0,1.58496250072116,1,0,1.58496250072116,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
"Zfp40",1,1,0,0,0,0,1,1.58496250072116,0,1,0,4.85798099512757,1,0,1.58496250072116,0,1,0,2,0,1.58496250072116,0,3.16992500144231,1.58496250072116,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0
"Zfp407",0,0,2.32192809488736,0,1.58496250072116,1.58496250072116,1,0,1.58496250072116,0,1,5.08746284125034,1,0,0,0,1,0,0,1,1.58496250072116,1,3.90689059560852,1.58496250072116,0,0,1,1.58496250072116,0,0,0,0,0,1,1,0,1.58496250072116,0,0,1,0,0,0
"Zfp408",1,0,1,0,0,0,1.58496250072116,0,1.58496250072116,0,1,4.52356195605701,1,0,0,0,0,0,1.58496250072116,1,1,0,3,0,1,0,0,1,1,1,0,0,1,1,1,6.82017896241519,1,1,1,1,0,0,0
"Zfp41",1,0,0,1.58496250072116,0,0,1,0,0,1,1,4.85798099512757,0,1,1,1,0,0,0,1,0,1.58496250072116,2.58496250072116,0,0,1.58496250072116,1,0,0,1,1,2,0,1.58496250072116,0,0,1.58496250072116,1,0,2,0,1,0
"Zfp410",0,0,0,1.58496250072116,1,1,0,1,2,0,1.58496250072116,4.39231742277876,2,1,0,0,1,0,0,1,0,1,3.16992500144231,1,0,1.58496250072116,0,1,1,0,1.58496250072116,2.32192809488736,1,1.58496250072116,1,0,2.32192809488736,1,1.58496250072116,0,0,0,0
"Zfp414",0,0,1,0,0,1.58496250072116,0,2,0,1,1,5.32192809488736,1,1,0,0,1,1.58496250072116,0,0,1,0,4.24792751344359,0,0,0,0,1,0,2,2,1,0,0,1.58496250072116,1.58496250072116,0,1,2.32192809488736,1.58496250072116,1,0,1
"Zfp418",0,1,0,1.58496250072116,0,0,2,0,1.58496250072116,0,0,4.32192809488736,1,0,0,0,1,1,1,0,0,0,2.8073549220576,2.8073549220576,1.58496250072116,1,0,1.58496250072116,0,0,0,1,0,1.58496250072116,0,2.32192809488736,0,0,1.58496250072116,2.58496250072116,1.58496250072116,0,1
"Zfp42",0,0,0,0,1,0,1,0,0,1.58496250072116,1,4.64385618977472,0,0,0,0,0,0,0,1,1,1,4.08746284125034,0,1,0,0,2,1,0,1,0,1,0,0,2,1,1.58496250072116,2,0,2,0,0
"Zfp420",0,0,0,0,0,0,1,0,2,1,1.58496250072116,4.95419631038687,1,0,0,0,1.58496250072116,1,1.58496250072116,1,1.58496250072116,0,3.4594316186373,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,0,0,1.58496250072116,1.58496250072116,0,0,1,1.58496250072116,0,0,0
"Zfp422",1,0,2,1.58496250072116,0,2.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,1,1.58496250072116,5.12928301694497,0,1,1,2,2,2.58496250072116,2.32192809488736,1.58496250072116,0,2,3.90689059560852,2.32192809488736,2,2,2.32192809488736,2,2,0,3.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,0,1.58496250072116,2,2.8073549220576,2,3,1.58496250072116,0,1
"Zfp423",0,1,0,0,1.58496250072116,0,1,1,0,0,0,4.52356195605701,1,0,0,0,0,1,1,0,1.58496250072116,1,3.90689059560852,0,1.58496250072116,1,1.58496250072116,1,1,0,2,1.58496250072116,1,0,0,1,1,3.32192809488736,1.58496250072116,0,0,0,0
"Zfp428",1.58496250072116,0,1,0,0,0,0,0,0,0,0,5.4262647547021,0,1,0,0,0,0,0,0,0,0,4.24792751344359,2.32192809488736,0,1,1.58496250072116,0,0,2,0,0,1,1.58496250072116,0,1.58496250072116,0,0,1,1,0,0,0
"Zfp429",0,0,0,0,1.58496250072116,1.58496250072116,0,0,1,0,0,4.64385618977472,0,0,0,0,0,1,2,1.58496250072116,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
"Zfp438",2,0,0,0,0,1,0,1,1,1,0,5.20945336562895,0,0,1,1.58496250072116,0,0,0,0,0,0,3.32192809488736,1,1,1,1.58496250072116,0,0,2,2,2,2.32192809488736,1,1,0,0,2.32192809488736,2.58496250072116,1.58496250072116,3.58496250072116,0,0
"Zfp444",0,0,1,0,1.58496250072116,0,0,0,1,0,0,4.70043971814109,1,0,1,1,1.58496250072116,2,1,2,1.58496250072116,1,4,2,2.32192809488736,0,0,0,1.58496250072116,1,0,2,1.58496250072116,2,2,1,1.58496250072116,1,2.32192809488736,0,0,0,0
"Zfp445",0,1,2,0,0,2.58496250072116,0,2.58496250072116,1.58496250072116,1,1.58496250072116,4.75488750216347,1.58496250072116,0,1,1.58496250072116,0,0,0,2.32192809488736,1,0,3.90689059560852,2,2,1,1,2,0,1.58496250072116,0,2.32192809488736,1,2.32192809488736,0,1.58496250072116,0,2.58496250072116,1,0,0,1.58496250072116,0
"Zfp446",0,0,0,0,1.58496250072116,0,0,0,0,0,0,4.70043971814109,0,0,0,0,1,0,0,0,1,0,3.4594316186373,0,1,0,1.58496250072116,2,1.58496250072116,0,1,0,0,1,0,0,2.32192809488736,1,1.58496250072116,2,0,0,0
"Zfp449",0,0,1,0,1,0,0,0,1.58496250072116,1,0,4.32192809488736,0,1.58496250072116,0,0,0,0,0,1,0,0,3.8073549220576,0,0,1,1,0,0,2,0,0,0,1,1,1.58496250072116,2,1,1.58496250072116,1,2,0,0
"Zfp451",0,0,0,0,1.58496250072116,0,1,0,0,0,0,4.58496250072116,1,0,0,1,1,0,0,2.58496250072116,1,0,3.4594316186373,0,2,1,0,1.58496250072116,0,0,0,0,0,2,1.58496250072116,1.58496250072116,0,0,1.58496250072116,1,0,1,0
"Zfp454",0,1,1,0,1,1,1,1,1,0,1,5.39231742277876,0,4.64385618977472,0,0,0,0,1,0,0,0,4.32192809488736,1.58496250072116,0,1,0,1.58496250072116,1,0,1,0,1.58496250072116,0,1.58496250072116,0,1,1,0,1.58496250072116,2,0,0
"Zfp457",0,0,0,0,0,0,1.58496250072116,1,0,0,1,4.70043971814109,0,0,1,0,0,1.58496250072116,0,1.58496250072116,1,1,3.4594316186373,2.8073549220576,1,1.58496250072116,1,2,1,1.58496250072116,1,0,0,0,1,0,2,1,0,0,0,0,0
"Zfp458",0,1.58496250072116,1,0,1.58496250072116,0,0,2.8073549220576,0,2,1.58496250072116,4.64385618977472,0,1.58496250072116,0,0,1,2.58496250072116,1.58496250072116,1,2.58496250072116,1.58496250072116,3.90689059560852,0,2,1.58496250072116,0,2.32192809488736,0,1.58496250072116,1,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,3.32192809488736,3,1.58496250072116,1,2,1,0,0
"Zfp459",0,0,0,0,1,0,2.32192809488736,0,1,1,2,4.85798099512757,0,0,0,0,1,0,1.58496250072116,0,1.58496250072116,0,3.8073549220576,1,1,2.32192809488736,0,1,0,1.58496250072116,0,1.58496250072116,0,1,1,1,2,1,0,0,1.58496250072116,0,0
"Zfp46",0,0,0,0,1,0,0,0,0,0,0,4.39231742277876,0,0,0,1.58496250072116,0,1.58496250072116,1,0,0,1,3.4594316186373,0,0,1,0,0,2,0,1,0,1,1,1,1.58496250072116,1,0,1,0,0,0,1
"Zfp462",1.58496250072116,1,0,0,2,0,2,0,1,0,1,5.20945336562895,0,1,0,1,1,0,1,1,0,1,3.4594316186373,2.58496250072116,0,1.58496250072116,0,0,2,1,1,1.58496250072116,2,1,0,1,1,1,1,0,0,0,0
"Zfp467",1,0,0,1.58496250072116,1,0,0,0,0,0,1,4.39231742277876,1.58496250072116,0,0,0,0,0,1,0,0,0,3.70043971814109,1.58496250072116,1,1,0,0,1.58496250072116,1.58496250072116,0,3,0,1,0,0,1,0,1.58496250072116,0,1,1.58496250072116,0
"Zfp469",0,0,0,0,2,0,1,0,0,1,1,4.70043971814109,1.58496250072116,0,0,0,0,0,1.58496250072116,2,0,0,4.39231742277876,1,0,2,0,0,0,1,0,1.58496250072116,0,2.32192809488736,0,0,2,1.58496250072116,1.58496250072116,0,0,1,0
"Zfp472",0,0,0,0,0,0,0,1.58496250072116,0,0,0,5.08746284125034,1,0,1,0,1.58496250072116,0,0,0,0,0,4,2.8073549220576,1.58496250072116,0,0,0,0,1,0,0,0,1,2,1,1,1,1.58496250072116,0,0,1,0
"Zfp473",0,0,0,0,0,0,1.58496250072116,0,0,0,0,4.08746284125034,0,1,0,0,0,0,1,0,1.58496250072116,1,3,1.58496250072116,0,0,0,0,0,2,0,2,0,1.58496250072116,0,0,0,1,1.58496250072116,0,0,0,0
"Zfp474",0,0,0,0,0,0,1.58496250072116,0,0,2.32192809488736,1.58496250072116,4.95419631038687,0,0,1.58496250072116,1.58496250072116,0,1,2,1.58496250072116,2,1,3.4594316186373,2,2.32192809488736,2.32192809488736,2,2,1,1,2.32192809488736,1,1,3.16992500144231,1,2,0,3.16992500144231,2,2.8073549220576,0,2.32192809488736,1
"Zfp488",1,0,0,0,0,0,0,0,0,0,0,4.75488750216347,0,0,1,1.58496250072116,1.58496250072116,0,0,0,0,0,3.58496250072116,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,1,0,0,0
"Zfp503",0,0,0,0,0,0,0,0,0,1,1.58496250072116,5.04439411935845,0,0,1,1.58496250072116,1,0,0,2.32192809488736,1,0,3.16992500144231,0,1,0,0,1.58496250072116,0,1.58496250072116,0,3.70043971814109,0,2.58496250072116,0,1.58496250072116,1.58496250072116,0,0,2,1.58496250072116,0,0
"Zfp507",0,0,0,0,0,0,0,0,1.58496250072116,2,0,4.58496250072116,0,1.58496250072116,0,0,0,0,0,2,0,1,3.16992500144231,2,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0
