ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-72737,Cap-dependent Translation Initiation,98,0.6449393604785051,2.694957431063785,1e-10,5.45e-9,4.383458646616542e-9,1093,"tags=59%, list=14%, signal=52%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/19988/100503670/19934/114641/55944/66489/98221/20005/66085/27370/68135/73830/16785/67204
R-MMU-6798695,Neutrophil degranulation,248,0.4440323983802835,2.150399426005788,1e-10,5.45e-9,4.383458646616542e-9,1158,"tags=30%, list=14%, signal=27%",12010/15040/12306/110557/14972/231507/16414/12266/667977/67963/16784/16592/12512/53378/22177/13040/24088/69981/21938/69550/69116/19156/13205/66713/19276/18103/100040462/109905/17319/14569/226695/383295/14667/67213/54159/11848/268373/100037283/55950/69077/14191/15481/212032/70568/19177/13033/20813/18648/11984/14127/30960/11676/19170/224794/21762/18733/19877/15519/12508/17463/14751/67771/74287/26442/53328/16498/19339/11772/227700/14387/18033/227613/72042/56444/68724
R-MMU-168249,Innate Immune System,443,0.4087193661965028,2.1240277807708607,1e-10,5.45e-9,4.383458646616542e-9,1121,"tags=27%, list=14%, signal=25%",12010/54123/15040/11461/12306/110557/50909/11465/14972/231507/16414/11867/12266/667977/24110/67963/16784/19171/12260/16592/12512/53378/22177/12268/13040/24088/22187/19141/68089/69981/16913/21938/69550/66105/74117/12313/12262/69116/19156/434341/13205/66713/22166/19276/17164/18103/100040462/109905/12759/80750/19188/13039/107607/21402/17319/14569/11820/226695/383295/11972/14667/19354/67213/54159/11848/12258/268373/18489/19247/100037283/55950/69077/101314/14191/15481/212032/11909/216150/70568/74256/19177/11966/13033/20813/18648/11984/14127/30960/12540/11676/67245/26446/19170/224794/21762/76252/18733/19877/15519/12508/17463/14751/19052/67771/16797/12371/74287/26442/192656/53328/16498/26444/19339/11772/227700/17886/228769/14387/18033/227613/72042
R-MMU-8953854,Metabolism of RNA,337,0.39116509361548046,1.9798893357490512,2.673275878792181e-10,1.3598063303456228e-8,1.0936981314637485e-8,1071,"tags=32%, list=13%, signal=29%",16898/227715/19171/269261/67427/225363/22187/20088/16913/66480/76846/15381/56070/67281/19899/15507/267019/17164/108121/20044/67671/69833/19188/20042/51810/20826/20068/20055/218693/53379/26961/19942/227707/66483/20383/56040/26451/75617/69072/20104/20090/19943/20085/270106/20220/224823/20084/268449/16549/69878/110954/69077/54127/15387/18521/65019/83410/19941/69192/231889/67115/27207/20462/15481/67097/68052/27050/51786/11837/74412/20102/22121/23983/19944/386612/20638/19177/18458/19921/20103/192170/19988/100503670/19934/68278/114641/229279/68981/26446/66489/19170/21762/20005/72124/22695/104662/17463/19052/67178/27370/66511/26442/66585/66125/26444/228769/16785/15382
R-MMU-72695,"Formation of the ternary complex, and subsequently, the 43S complex",46,0.6576023575805188,2.4823924236561483,2.6637091551617717e-7,1.27025630336777e-5,1.0216726562232323e-5,1152,"tags=65%, list=14%, signal=56%",16898/67427/20088/76846/267019/20044/20042/20068/20055/75617/20104/20090/20085/20084/54127/27207/67097/68052/27050/20102/20103/55944/98221/66085/27370/68135/73830/16785/67204/20116
R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",53,0.60472944348235,2.3302789233461882,1.2964033946076835e-6,5.8185634710921326e-5,4.679895845549719e-5,1472,"tags=66%, list=18%, signal=54%",16898/67427/20088/76846/267019/20044/20042/20068/20055/75617/20104/20090/20085/20084/54127/27207/67097/68052/27050/20102/18458/20103/55944/98221/66085/27370/68135/73830/16785/67204/20116/22384/54709/16341/22186
R-MMU-72649,Translation initiation complex formation,52,0.6060897440060067,2.321964677792428,2.7603942592322496e-6,1.108516220944319e-4,8.915844061675355e-5,1472,"tags=67%, list=18%, signal=55%",16898/67427/20088/76846/267019/20044/20042/20068/20055/75617/20104/20090/20085/20084/54127/27207/67097/68052/27050/20102/18458/20103/55944/98221/66085/27370/68135/73830/16785/67204/20116/22384/54709/16341/22186
R-MMU-72702,Ribosomal scanning and start codon recognition,51,0.6021450312759448,2.2912049367998084,2.6765520066370934e-6,1.108516220944319e-4,8.915844061675355e-5,1472,"tags=67%, list=18%, signal=55%",16898/67427/20088/76846/267019/20044/20042/20068/20055/75617/20104/20090/20085/20084/54127/27207/67097/68052/27050/20102/20103/55944/98221/66085/27370/68135/73830/16785/67204/20116/22384/54709/16341/22186
R-MMU-72766,Translation,161,0.4180933493421204,1.9124192085624314,3.5083033711680763e-6,1.338417736100621e-4,1.0764951923110467e-4,1562,"tags=52%, list=20%, signal=43%",16898/269261/67427/225363/22187/20088/66480/76846/67281/19899/267019/66258/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/75398/65019/19941/67115/27207/67097/68052/27050/66407/11837/20102/22121/19944/20813/18458/19921/20103/19988/100503670/19934/114641/55944/66489/98221/18100/20005/66085/27370/67895/94062/68135/73830/16785/67204/20116/66419/22384/68735/64659/68836/67186/54709/16341/68537/19933/27058/22186/27367/66661/67674/57808/226982
R-MMU-8878171,Transcriptional regulation by RUNX1,84,0.5144428855099064,2.1177921215117195,5.4638019039318175e-6,1.894945842136353e-4,1.5241131626757176e-4,1286,"tags=46%, list=16%, signal=39%",15081/319173/319183/100041230/319181/19171/22187/16913/319159/360198/19188/13039/30951/97122/213464/93760/15270/76073/19247/69077/21406/15469/20466/19177/232440/26446/19170/21762/12400/17463/26442/26444/433759/228769/15267/20467/83797/57296/319150
R-MMU-1280218,Adaptive Immune System,314,0.3428448789180276,1.724639344069279,5.252540117115821e-6,1.894945842136353e-4,1.5241131626757176e-4,1156,"tags=22%, list=14%, signal=20%",12010/66141/15040/110557/68497/12703/14972/16414/12266/667977/83490/19171/65972/13040/22187/19141/16913/16924/16149/66105/12313/21354/69116/209200/81018/22201/109905/19188/13039/12702/21402/14827/69706/80876/56736/69162/224170/19247/69077/16421/224938/22195/67845/232910/216150/19177/13033/12540/71770/26446/19170/268291/21762/11840/20866/17463/19052/16797/67673/26442/192656/26444/11772/228769/18033/227613/252903/19294/56444/24105
