"UMAP_1","UMAP_2","cluster","myeloid_binary"
2.42667171513388,-1.02875124371092,"Homeostatic Microglia","Myeloid"
1.08200904881308,2.46501732909639,"IEG-High Microglia","Myeloid"
3.79128238713095,0.231476436495375,"Vascular Smooth Muscle Cells","Non-Myeloid"
-0.43556192362955,0.126871000170302,"Transiently Activated Microglia","Myeloid"
3.49941608464071,-0.297581543088365,"Homeostatic Microglia","Myeloid"
-0.918522624618319,1.43374599063356,"Transiently Activated Microglia","Myeloid"
-0.328808097488192,0.164434324144911,"Mitochondrial-Activated Microglia","Myeloid"
3.22935077702353,-0.434516300321032,"Homeostatic Microglia","Myeloid"
-1.6015107914274,0.577485214113783,"Transiently Activated Microglia","Myeloid"
3.38963291203329,0.529774080156874,"Transiently Activated Microglia","Myeloid"
0.557390423172208,1.81650222384889,"Homeostatic Microglia","Myeloid"
2.4236151889498,0.21323073947389,"Transiently Activated Microglia","Myeloid"
-2.98624113047769,-0.521069397092272,"Homeostatic Microglia","Myeloid"
1.4508049205477,-0.914205421567369,"Transiently Activated Microglia","Myeloid"
-3.06039860690287,-1.97259365475218,"Transiently Activated Microglia","Myeloid"
2.11631128346274,-0.72919975674193,"Homeostatic Microglia","Myeloid"
-1.43728306735208,0.568146835207533,"Homeostatic Microglia","Myeloid"
-1.27431180918863,-0.240110744595934,"Homeostatic Microglia","Myeloid"
-1.61230924571207,0.41495455348451,"Transiently Activated Microglia","Myeloid"
-2.22169521296671,1.14372862422426,"Homeostatic Microglia","Myeloid"
-2.14159920657328,-1.56075941479247,"Homeostatic Microglia","Myeloid"
3.22835990940878,3.27490277135332,"Infiltrating Macrophages","Myeloid"
-2.29261496508768,1.31673635089357,"IEG-High Microglia","Myeloid"
3.17137977635214,3.07635481202562,"Infiltrating Macrophages","Myeloid"
3.49531528508017,3.37706084096391,"Infiltrating Macrophages","Myeloid"
-2.28530147517374,0.300979267000746,"Homeostatic Microglia","Myeloid"
-2.05604985202005,-0.600246776700426,"Transiently Activated Microglia","Myeloid"
-1.75979974711588,0.347533594011854,"Transiently Activated Microglia","Myeloid"
1.96172258412192,-0.0992048875097522,"Primed Microglia","Myeloid"
-1.85606458628824,0.271649013399672,"Homeostatic Microglia","Myeloid"
-2.89217880213907,0.952237497210096,"IEG-High Microglia","Myeloid"
-1.92069676364115,0.91056002223451,"IEG-High Microglia","Myeloid"
3.74392959629843,-0.234197010159899,"CNS Endothelial Cells","Non-Myeloid"
-1.13874605143717,2.19394446456392,"Homeostatic Microglia","Myeloid"
-1.7196851059263,2.33050573909242,"Transiently Activated Microglia","Myeloid"
-2.81351473773172,0.0891000136132947,"Transiently Activated Microglia","Myeloid"
-2.99997952426126,-1.46197210705321,"Homeostatic Microglia","Myeloid"
-0.886067180282382,-0.37530981457274,"Homeostatic Microglia","Myeloid"
-1.09810951197794,0.609641204714369,"Homeostatic Microglia","Myeloid"
-1.36009576762369,-2.91860424435179,"Homeostatic Microglia","Myeloid"
1.23948070561239,2.72597516620119,"Transiently Activated Microglia","Myeloid"
-2.95049550975016,0.666349779009413,"Transiently Activated Microglia","Myeloid"
-1.36739900553873,-0.649896968961168,"Transiently Activated Microglia","Myeloid"
-1.96068289721659,-1.42398201382201,"Homeostatic Microglia","Myeloid"
2.53009626423666,3.58613995754678,"Infiltrating Macrophages","Myeloid"
-2.74639656985453,0.591684709429335,"Transiently Activated Microglia","Myeloid"
-2.94769027674845,-0.436888565183092,"Transiently Activated Microglia","Myeloid"
-2.36371162379434,0.843152652620863,"Homeostatic Microglia","Myeloid"
-0.765618114120272,-0.0906995431188831,"Homeostatic Microglia","Myeloid"
3.44348022496054,3.28079975688417,"Infiltrating Macrophages","Myeloid"
0.865567417495939,-2.12583481228392,"Homeostatic Microglia","Myeloid"
-0.16341140711954,-0.251293052792955,"Homeostatic Microglia","Myeloid"
-1.27065756762674,0.110557447313856,"Homeostatic Microglia","Myeloid"
-1.23131301844766,1.5834995611902,"IFN-Responsive Microglia","Myeloid"
-1.27146866763285,-0.280179370999742,"Homeostatic Microglia","Myeloid"
3.51639148747275,0.600446115374159,"Homeostatic Microglia","Myeloid"
0.755928726547452,-0.573948730588365,"Transiently Activated Microglia","Myeloid"
-3.20887437308481,-0.0872586861852893,"Homeostatic Microglia","Myeloid"
-1.47946074450662,-1.02345262920897,"Transiently Activated Microglia","Myeloid"
-2.44257834399393,2.14569593512971,"Transiently Activated Microglia","Myeloid"
0.312413902633878,-0.789749969602037,"Transiently Activated Microglia","Myeloid"
-0.215264110214022,-0.739924301267076,"Primed Microglia","Myeloid"
-1.18222501719644,-0.64589725887816,"Homeostatic Microglia","Myeloid"
-2.14993098223856,-0.12191044247191,"Homeostatic Microglia","Myeloid"
1.56549665486166,-0.385146011472155,"Transiently Activated Microglia","Myeloid"
3.16284820591757,3.22592873418291,"Infiltrating Macrophages","Myeloid"
-2.15264323199442,1.17174876773317,"IEG-High Microglia","Myeloid"
-1.93828323329141,0.0166083678003064,"Mitochondrial-Activated Microglia","Myeloid"
-2.6535036846464,-0.899447311520983,"Homeostatic Microglia","Myeloid"
-2.69569399798563,-1.85530125057738,"Primed Microglia","Myeloid"
-0.751043586379794,-3.90187393581908,"Homeostatic Microglia","Myeloid"
-1.57599690402201,-0.427440513730455,"Cycling Myeloid Progenitors","Myeloid"
-1.41220334017923,2.21003926837404,"Transiently Activated Microglia","Myeloid"
-0.113940028793124,-0.778274883389879,"Homeostatic Microglia","Myeloid"
-2.51912525141886,-0.137301315427233,"Transiently Activated Microglia","Myeloid"
-1.02590921366861,-3.48458181774657,"Homeostatic Microglia","Myeloid"
-2.73493102038553,-0.056141723752428,"Homeostatic Microglia","Myeloid"
-1.11401012385538,1.72361219966371,"Transiently Activated Microglia","Myeloid"
-0.976796416885165,-2.76011740124266,"Homeostatic Microglia","Myeloid"
-1.45534542048624,0.33253587329347,"IEG-High Microglia","Myeloid"
-0.932562617904452,-3.21436058437865,"Homeostatic Microglia","Myeloid"
-0.872932700759677,0.142831931948256,"Homeostatic Microglia","Myeloid"
-1.84202411616495,0.718253265261244,"Transiently Activated Microglia","Myeloid"
-2.83377054179361,0.247388015627455,"Transiently Activated Microglia","Myeloid"
-2.57688405955484,1.37702263438661,"Transiently Activated Microglia","Myeloid"
-1.96608617747476,1.99791873538453,"Transiently Activated Microglia","Myeloid"
0.810505123489591,0.849318633913588,"Homeostatic Microglia","Myeloid"
-1.93018653834513,1.33260906779725,"Homeostatic Microglia","Myeloid"
-0.162581710464266,-4.35238825237792,"Primed Microglia","Myeloid"
0.00962612187215939,0.00662864291627319,"Homeostatic Microglia","Myeloid"
-1.95434978449991,1.00258816325624,"Homeostatic Microglia","Myeloid"
3.87124797856161,-0.0671738282446155,"Vascular Smooth Muscle Cells","Non-Myeloid"
-3.28345921481302,1.04203570926149,"IEG-High Microglia","Myeloid"
2.28031322514364,-1.04039465343993,"Homeostatic Microglia","Myeloid"
0.7076294139559,0.0353738173242322,"Transiently Activated Microglia","Myeloid"
3.57154914891073,0.00619805896241576,"Transiently Activated Microglia","Myeloid"
-1.8581025883024,-1.41151653683226,"Homeostatic Microglia","Myeloid"
-1.51768949473551,-1.89930950558226,"Transiently Activated Microglia","Myeloid"
-2.41885736430338,-0.74538456356566,"Transiently Activated Microglia","Myeloid"
-0.418975619918612,-2.16722189343016,"Homeostatic Microglia","Myeloid"
-2.2945666595762,0.689370523333143,"IFN-Responsive Microglia","Myeloid"
-3.19982459986856,-1.57041775143187,"IEG-High Microglia","Myeloid"
-0.721435813552645,-0.0706671372656116,"Homeostatic Microglia","Myeloid"
-0.0763337894742762,-0.830083240628649,"Homeostatic Microglia","Myeloid"
-3.36928036654642,0.125047336458754,"Transiently Activated Microglia","Myeloid"
-2.16830184901407,-1.20900808727782,"Homeostatic Microglia","Myeloid"
-0.641610412246493,-3.80515657818358,"Mitochondrial-Activated Microglia","Myeloid"
3.91728755986044,-0.0156224862341174,"CNS Endothelial Cells","Non-Myeloid"
-0.436204223281649,1.40450061404664,"Homeostatic Microglia","Myeloid"
-1.70661046946695,-2.19452272808592,"IEG-High Microglia","Myeloid"
1.0827891544039,-1.91561590588133,"Homeostatic Microglia","Myeloid"
-2.2797928139036,-1.49732958233397,"Transiently Activated Microglia","Myeloid"
-0.520939616805819,0.497334133028578,"Homeostatic Microglia","Myeloid"
4.93017074620077,-2.29847179806273,"CD8+ T Cells","Non-Myeloid"
0.439282150619718,3.30996627652604,"IFN-Responsive Microglia","Myeloid"
0.207028122299405,-0.406953682065416,"Homeostatic Microglia","Myeloid"
0.307709427231046,0.274077068209242,"Transiently Activated Microglia","Myeloid"
1.17561218296835,-1.09593378460448,"Homeostatic Microglia","Myeloid"
-1.2763839050596,2.65006054484804,"IEG-High Microglia","Myeloid"
-0.18084075892618,3.56045041525323,"IFN-Responsive Microglia","Myeloid"
0.715840549820157,2.59211886966188,"Mitochondrial-Activated Microglia","Myeloid"
2.16853925740072,-0.216394771695543,"Homeostatic Microglia","Myeloid"
-1.15771463359049,-2.24749647533934,"Transiently Activated Microglia","Myeloid"
2.12371990238974,1.03457773768861,"Transiently Activated Microglia","Myeloid"
2.87634822880575,-0.932461609006334,"Transiently Activated Microglia","Myeloid"
2.04323598896811,4.1538787587877,"Infiltrating Macrophages","Myeloid"
0.0865080074007238,3.06424738013704,"IFN-Responsive Microglia","Myeloid"
-0.0543830677335535,-4.27194677746337,"IFN-Responsive Microglia","Myeloid"
1.55228445088217,-1.39498745358031,"Homeostatic Microglia","Myeloid"
-1.81485107386759,-2.58796488201659,"Transiently Activated Microglia","Myeloid"
-1.82330968821695,2.13570965373475,"Homeostatic Microglia","Myeloid"
-0.0131466671293055,1.81998814189393,"Homeostatic Microglia","Myeloid"
-0.893116263992098,2.0742039784189,"Homeostatic Microglia","Myeloid"
0.764765949600431,0.458219657778334,"Homeostatic Microglia","Myeloid"
1.43314096485922,0.0248152121301404,"Primed Microglia","Myeloid"
-2.00345781291178,-2.8630508080725,"Primed Microglia","Myeloid"
2.01877090489218,0.0146356924768201,"Transiently Activated Microglia","Myeloid"
