gene,logFC,padj,scores
Mvp,0.9834952,1.0,1.4753498
Nuak2,1.1226995,1.0,1.4746922
Arpc1b,0.52449065,1.0,1.4714049
Nadk,1.3284705,1.0,1.4654877
Lemd3,0.9735855,1.0,1.4648303
Ifi208,3.5370033,1.0,1.4648303
Nt5c3,1.5241112,1.0,1.4582556
Ctss,0.18511559,1.0,1.4575982
Tdrd7,0.7218127,1.0,1.4569408
Ttc14,0.49620366,1.0,1.4490511
AA467197,27.59038,1.0,1.4490511
Itgb7,27.423222,1.0,1.4490511
Ppp1r2,1.1552229,1.0,1.4477363
Cmc1,1.6602908,1.0,1.4464213
Luc7l3,0.5074767,1.0,1.444449
Rbbp8,0.596058,1.0,1.443134
Dgkh,1.5622388,1.0,1.4424765
Abcg1,1.7446672,1.0,1.4418191
Hpse,3.2083502,1.0,1.4385318
Dync1i2,0.78358126,1.0,1.4372168
Ogfr,1.8881403,1.0,1.4359019
Sub1,1.0125544,1.0,1.434587
G530011O06Rik,1.2003914,1.0,1.4326146
Map2k1,0.71426105,1.0,1.4319571
Cdk13,0.48000795,1.0,1.4312997
Caprin1,0.5878773,1.0,1.4306421
Trak1,0.7382913,1.0,1.4280124
Vps4b,0.9207836,1.0,1.4280124
Taok3,0.46269104,1.0,1.4266974
Fndc3a,0.43160495,1.0,1.42341
Rap2c,2.8946319,1.0,1.4227526
Fxr1,0.55849177,1.0,1.4220952
Stat6,0.98902303,1.0,1.4214376
Ldha,1.5566044,1.0,1.4201227
Kcmf1,0.551131,1.0,1.4201227
Myo1e,2.2922142,1.0,1.4201227
Rpl7,0.65143055,1.0,1.4194653
Gatm,0.64610064,1.0,1.4168354
Hipk1,0.76523596,1.0,1.4155205
Ccl4,1.0216117,1.0,1.414863
Scimp,2.5611033,1.0,1.414863
Prdx1,0.83296126,1.0,1.4122331
Atg7,0.91632485,1.0,1.4109182
Erp44,1.063827,1.0,1.4096034
Arid4a,0.43641272,1.0,1.4082884
Mthfd2,4.0148945,1.0,1.4076309
Cd2ap,0.46516916,1.0,1.4076309
Eef2,0.621332,1.0,1.4069735
Pgs1,1.4913752,1.0,1.4056585
Ergic2,0.76267606,1.0,1.4030287
Jpt1,1.3188839,1.0,1.4017137
Uba7,1.0995038,1.0,1.4017137
Zdhhc21,1.7058709,1.0,1.4003989
Smc5,0.7930605,1.0,1.3984264
Tcf7l2,0.46436816,1.0,1.397769
Traf3,0.9592278,1.0,1.3971115
Hck,0.48470166,1.0,1.3957965
Ch25h,3.7601783,1.0,1.3957965
Acap2,0.47915378,1.0,1.3938242
Gatad2a,1.014689,1.0,1.3938242
Ppp1cb,0.71277076,1.0,1.3905369
Dcp2,1.0327237,1.0,1.3898793
Ambra1,0.4431565,1.0,1.3898793
Ikzf1,0.32761565,1.0,1.3892219
Ap2s1,1.3705562,1.0,1.386592
Ube2k,0.5056078,1.0,1.3859346
Nup210,2.8249152,1.0,1.3852772
Ankrd11,0.3936913,1.0,1.3852772
Pdss1,1.9193636,1.0,1.3846197
Map4,0.50353736,1.0,1.3846197
Myof,0.78720397,1.0,1.3846197
Gm35154,0.9194819,1.0,1.3846197
Mdn1,0.82615465,1.0,1.3846197
Slc15a3,0.79388016,1.0,1.3839622
Coro2a,1.0918692,1.0,1.3819898
Lat2,2.0072594,1.0,1.3800174
Edem1,0.5285593,1.0,1.3754152
Xylt1,1.4219891,1.0,1.3741002
Pgk1,27.306486,1.0,1.3727853
Slfn9,27.185137,1.0,1.3727853
Bbx,0.54931706,1.0,1.3714703
Abcc4,1.2460254,1.0,1.3701555
Mdm2,0.6732586,1.0,1.3701555
Pcmtd1,0.501614,1.0,1.3688406
Fbrsl1,0.7496008,1.0,1.3668681
H2afz,1.1003677,1.0,1.3662107
Ddx21,1.5265893,1.0,1.3662107
Hmox2,0.8277695,1.0,1.3655533
Mcmbp,0.59302944,1.0,1.3635808
Mfsd14b,0.9500882,1.0,1.3629234
Pphln1,0.96636176,1.0,1.360951
Hsph1,0.907707,1.0,1.3596361
Ndufa2,1.625932,1.0,1.3556912
Lcp2,0.38985276,1.0,1.3537189
Hnrnpf,0.8851155,1.0,1.3530614
Inpp4a,0.6244574,1.0,1.3530614
Pi4k2a,0.9026337,1.0,1.3530614
Slc25a12,1.2516298,1.0,1.3464868
Cadm1,0.81416816,1.0,1.3458292
Sod2,2.1622336,1.0,1.3451718
Nme2,1.4824308,1.0,1.3438569
mt-Atp8,0.70614916,1.0,1.3431994
Ttc39b,0.7050436,1.0,1.3425419
Krcc1,0.7362351,1.0,1.3418845
Brwd1,0.59937,1.0,1.3418845
Appbp2,0.74363756,1.0,1.3418845
Tmem140,1.3377497,1.0,1.341227
Hnrnph2,0.7199746,1.0,1.3405696
Alox5ap,0.679858,1.0,1.3405696
Mtpn,0.9609314,1.0,1.339912
Nlrp3,0.8862425,1.0,1.3372823
Fxyd5,1.2241839,1.0,1.3359673
Cop1,0.47216544,1.0,1.33268
Fgr,2.3608677,1.0,1.3320225
Dnajc7,0.53326255,1.0,1.3313651
Atp10a,3.928718,1.0,1.3307076
Wdr1,1.2010672,1.0,1.3300501
Copg2,0.57770646,1.0,1.3293927
Csnk1g1,0.488088,1.0,1.3280778
Grb2,0.44950652,1.0,1.3274202
Atp11c,0.57573533,1.0,1.3241329
Thrap3,0.5038965,1.0,1.3234755
Ubtd1,0.8779255,1.0,1.3182157
Prmt3,1.6642919,1.0,1.3175583
Arpc2,0.38709715,1.0,1.3169008
Irak2,0.45454726,1.0,1.3162434
Nfkbia,0.5881537,1.0,1.3162434
Ireb2,0.5047343,1.0,1.315586
Cap1,0.53190154,1.0,1.3136135
Plekha5,1.6563361,1.0,1.3122987
Efr3a,0.6860103,1.0,1.3122987
Bzw1,1.5759469,1.0,1.3109837
Adam17,0.44733348,1.0,1.3109837
Adam9,0.5338869,1.0,1.3083538
Eprs,0.9958427,1.0,1.3070389
Tiam1,1.5797427,1.0,1.305724
Slc12a9,1.0303873,1.0,1.305724
Mcc,1.1408808,1.0,1.305724
Celf2,0.32462475,1.0,1.304409
Taf1,1.0270452,1.0,1.3037516
Ociad1,1.2360502,1.0,1.3024366
Fryl,0.49811932,1.0,1.3011217
Timd4,1.307951,1.0,1.3004643
Specc1l,0.6216175,1.0,1.3004643
Pirb,0.7698238,1.0,1.2991493
4930599N23Rik,1.3460329,1.0,1.2991493
Herc3,2.3247254,1.0,1.2984918
Gpx1,1.1063026,1.0,1.297177
Mefv,27.357914,1.0,1.2965195
Elf4,0.6123639,1.0,1.2965195
Jaml,27.37996,1.0,1.2965195
Zfp366,27.999838,1.0,1.2965195
Psma7,1.060431,1.0,1.2965195
Btbd7,0.50376165,1.0,1.295862
Atf6,0.39737308,1.0,1.2932322
mt-Atp6,0.21371022,1.0,1.2925746
Smarca5,0.6303504,1.0,1.2925746
Uba52,1.5080512,1.0,1.2919172
Wdr70,0.6992379,1.0,1.2912598
Fars2,0.48214927,1.0,1.2912598
Anxa7,1.1400146,1.0,1.2899448
Tgs1,0.812943,1.0,1.2886299
Ube2d3,0.4147697,1.0,1.2866575
Gtf2a1,0.91614497,1.0,1.2846851
Ckap5,0.54858863,1.0,1.2846851
Usp7,0.533504,1.0,1.2840277
Usp15,0.37913597,1.0,1.2813978
Rpl27a,0.45002788,1.0,1.2807404
Stag1,0.29411408,1.0,1.2800828
Ptk2b,0.63383925,1.0,1.2794254
Psmd14,0.56815946,1.0,1.2767955
Ptpn2,1.080884,1.0,1.2754806
D1Ertd622e,0.8688229,1.0,1.2748232
Ppp1r12c,1.0659703,1.0,1.2728508
Brd2,0.6040786,1.0,1.2728508
Slc31a1,1.2718481,1.0,1.2715359
Csf2ra,0.7113028,1.0,1.2715359
Ino80d,0.4988949,1.0,1.268906
Crip1,1.9490031,1.0,1.2682486
Ctnnd2,0.811236,1.0,1.2662761
Ccl2,0.7418531,1.0,1.2636462
Gcnt2,2.1274424,1.0,1.2623314
Cul2,0.97376937,1.0,1.2597015
Sh3bp2,0.7872998,1.0,1.2597015
Mospd2,0.9408112,1.0,1.2597015
Eif3c,0.8830638,1.0,1.2583865
Ppp2r5e,0.6618028,1.0,1.2557567
Srsf11,0.3579216,1.0,1.2550992
Oas1g,1.5915226,1.0,1.2537843
Aida,1.0370923,1.0,1.2531269
Naip5,1.04876,1.0,1.2518119
Stard3,0.89698964,1.0,1.2518119
Plekho2,0.8020046,1.0,1.2498395
Hrh2,2.4098046,1.0,1.249182
Plcb1,3.7334788,1.0,1.2458947
Eif2a,0.8851285,1.0,1.2452372
Ptgs2,3.4393804,1.0,1.2445798
Sec61b,3.4720223,1.0,1.2445798
Baz2a,0.65382075,1.0,1.2439224
Ccl5,3.6143296,1.0,1.2432649
Fas,3.4719884,1.0,1.2419499
Suco,0.6180284,1.0,1.2412925
Pkig,0.61252284,1.0,1.2399776
Nfil3,3.22919,1.0,1.23932
Itga5,2.4739218,1.0,1.2360327
Casp8,0.4995445,1.0,1.2360327
Vars,2.721322,1.0,1.2340604
Kpnb1,0.87789047,1.0,1.232088
Ercc6l2,1.3096824,1.0,1.2314305
Vps50,0.5993199,1.0,1.2307731
Pnpt1,0.9571505,1.0,1.2307731
Ggnbp2,0.5307911,1.0,1.2268282
Larp4b,0.39387193,1.0,1.2261708
Anxa4,1.4654841,1.0,1.2255133
Tyk2,0.7260711,1.0,1.2248559
Mark3,0.5655747,1.0,1.2215686
Il1rn,27.496506,1.0,1.2202536
Ell2,1.8715221,1.0,1.2195961
9530068E07Rik,1.3600463,1.0,1.2189387
Gtpbp2,0.62251174,1.0,1.2189387
Carmil1,1.9024271,1.0,1.2182813
C130026I21Rik,3.0808828,1.0,1.213679
Il18,0.8865892,1.0,1.2123641
Smad4,0.4845339,1.0,1.2103916
Nbas,0.781961,1.0,1.2097342
H2-T22,1.6068274,1.0,1.2097342
Ppp2r5c,0.5661777,1.0,1.2071043
Ehd1,1.1996137,1.0,1.2051319
Fam129b,2.9127464,1.0,1.2044744
Birc6,0.4079503,1.0,1.2025021
Med27,1.2876191,1.0,1.2025021
Irf8,0.48914915,1.0,1.2018446
Psma4,2.736855,1.0,1.2018446
Otud4,0.7005887,1.0,1.2005297
Plekho1,0.44941694,1.0,1.2005297
Rbm17,2.0573006,1.0,1.1992148
Fam174a,0.8326846,1.0,1.1985573
Zc2hc1a,1.1323578,1.0,1.1972424
4932438A13Rik,0.38243926,1.0,1.1959274
Gtdc1,0.41085297,1.0,1.1900103
Acadl,1.3134052,1.0,1.1893528
Zfp131,1.7433759,1.0,1.1886953
Spi1,0.45996955,1.0,1.1886953
Pfn1,0.5171656,1.0,1.1860654
Evl,0.4862871,1.0,1.1827781
Mtmr14,1.8952653,1.0,1.1808058
Slk,0.52424127,1.0,1.1808058
Eif3h,0.8792803,1.0,1.1794908
Anxa5,1.1840831,1.0,1.1788334
Rpl24,0.48834488,1.0,1.1768609
Cfl1,0.5756341,1.0,1.1768609
Ece1,3.6853716,1.0,1.175546
Cd72,2.1411033,1.0,1.1742312
Arap2,0.9287175,1.0,1.1735736
Ran,1.8536584,1.0,1.1729162
Oas1a,0.86345404,1.0,1.1716013
Gpr132,3.5826788,1.0,1.1689714
Leprotl1,1.4154384,1.0,1.168314
Stim1,0.80565375,1.0,1.1663415
Phactr2,0.46483722,1.0,1.1663415
Arhgap26,0.56392497,1.0,1.1650267
Dock5,3.2509115,1.0,1.1637117
Efcab14,0.89551544,1.0,1.1610818
Cox7b,1.4803412,1.0,1.1610818
Kmo,1.4065362,1.0,1.1604244
Cdk12,0.40702266,1.0,1.1591095
Irf9,1.0363379,1.0,1.158452
Eif2s3y,0.6768858,1.0,1.158452
P2ry14,2.7697532,1.0,1.158452
Slc6a6,0.43936035,1.0,1.1577945
Eef1a1,0.3535843,1.0,1.1577945
Ralgds,1.4085249,1.0,1.1577945
Alkbh1,0.8238304,1.0,1.157137
H2-M3,0.9106094,1.0,1.1558222
Clint1,0.3741461,1.0,1.1551646
1810037I17Rik,2.1946096,1.0,1.1512198
Ptbp3,0.41141215,1.0,1.1505624
Umad1,0.54959476,1.0,1.149905
Pum1,0.49628097,1.0,1.1492475
Tep1,0.6184005,1.0,1.1479325
Rpgrip1l,2.1431477,1.0,1.1446452
Dnmt1,2.1882582,1.0,1.1446452
Itpripl2,1.2128588,1.0,1.1439878
Cd69,27.264769,1.0,1.1439878
Rpa1,26.85892,1.0,1.1439878
Clec9a,27.166811,1.0,1.1439878
Casp3,1.2716976,1.0,1.1426728
Stx16,0.436112,1.0,1.1420153
Cep128,1.0634841,1.0,1.140043
Plekha2,0.7077899,1.0,1.1393855
Itgam,0.41632387,1.0,1.1393855
Mthfd1l,1.4756608,1.0,1.138728
Plekha1,0.54417825,1.0,1.138728
Rcor1,0.68498224,1.0,1.1374131
Capza1,0.42043492,1.0,1.1367557
Trim12a,0.5256595,1.0,1.1347833
Rae1,1.8788406,1.0,1.1341258
Wac,0.35905063,1.0,1.1334684
Ap1g1,0.4683561,1.0,1.131496
Utrn,0.3904377,1.0,1.1308385
Dna2,1.2326735,1.0,1.1295235
Pik3r5,0.70967644,1.0,1.1295235
Akap8,0.9005209,1.0,1.1275512
Topbp1,1.1234195,1.0,1.1255788
Ankfy1,0.39963555,1.0,1.1249213
Med15,0.6711912,1.0,1.1242639
Clec4n,0.6749581,1.0,1.1236063
Tnpo1,0.37057176,1.0,1.1229489
Ppp2r2a,0.5007635,1.0,1.121634
Luzp1,0.6983962,1.0,1.1190041
Il18bp,2.488973,1.0,1.1190041
Psma5,2.0091326,1.0,1.1176893
Cyth1,0.5238431,1.0,1.1176893
Arcn1,0.9118927,1.0,1.1163743
Cct5,1.5585657,1.0,1.1163743
Rc3h2,0.5252559,1.0,1.1150594
Ssr3,1.549522,1.0,1.1150594
Gsdmd,0.70312065,1.0,1.1144018
5430405H02Rik,0.9872259,1.0,1.1144018
Trim56,0.93028694,1.0,1.1124295
Rufy3,0.5168994,1.0,1.1124295
Rpl3,0.5951011,1.0,1.1111145
Nin,0.7965759,1.0,1.1097996
Spop,0.3778183,1.0,1.1097996
Pdgfc,1.1445092,1.0,1.1097996
Rprd2,0.45723718,1.0,1.1084847
Amfr,0.80288756,1.0,1.1078272
Sema4a,0.76640403,1.0,1.1071697
Dennd4b,0.9314075,1.0,1.1071697
Pip5k1c,1.5867664,1.0,1.1058549
Plekhb2,2.3000493,1.0,1.1045399
BC005537,0.33929482,1.0,1.1045399
Fbxo4,1.8572162,1.0,1.1045399
Tmed9,0.9166804,1.0,1.0992802
Ppp2r5a,0.49736413,1.0,1.0992802
Agfg1,0.5035569,1.0,1.0992802
Ndel1,0.51646894,1.0,1.0986227
Xpo1,0.55102634,1.0,1.0979652
Ube2i,0.9019026,1.0,1.0966504
Gadd45b,1.5128644,1.0,1.0966504
Rin3,0.83140963,1.0,1.0966504
Rtn4,0.28073665,1.0,1.0940205
Prr14,1.7925198,1.0,1.0940205
Wdfy4,0.55497366,1.0,1.093363
Crcp,3.2871616,1.0,1.093363
Oas3,3.332609,1.0,1.092048
Tapbpl,1.604371,1.0,1.0913906
Fbxo11,0.3637504,1.0,1.0913906
Arl5b,1.3445518,1.0,1.0913906
Plod1,1.2429286,1.0,1.0907332
Hps5,0.7554329,1.0,1.0907332
Pvr,1.6671818,1.0,1.0900757
Atp6v1b2,0.5360902,1.0,1.0900757
Baz2b,0.28568333,1.0,1.0894183
Rbm47,0.37466663,1.0,1.0894183
Il15,0.47167894,1.0,1.0854734
Gbf1,0.44039807,1.0,1.0854734
Rplp0,0.4465076,1.0,1.084816
Tnf,2.265106,1.0,1.084816
Aldoa,1.0209424,1.0,1.0821861
Klhl2,0.83656126,1.0,1.0821861
Tor1aip2,0.52473986,1.0,1.0808712
Gm47283,0.8141698,1.0,1.0808712
Wdr37,0.5784468,1.0,1.0802138
Slc35a3,0.89385366,1.0,1.0782413
Ap3d1,0.6651444,1.0,1.0769265
Lrrk2,1.5497919,1.0,1.0769265
Usp47,0.40912667,1.0,1.0769265
Tbk1,0.416506,1.0,1.0769265
Gpr35,2.115917,1.0,1.0756115
Cep350,0.36174515,1.0,1.0756115
Shisa5,0.75171494,1.0,1.0742966
N4bp1,0.6001615,1.0,1.0729816
Zmiz2,1.6773558,1.0,1.0723242
Ehmt1,0.56425315,1.0,1.0690368
Ptp4a2,0.4067787,1.0,1.0683794
Ube2l6,26.97499,1.0,1.067722
Mapk1,0.45128447,1.0,1.067722
B430306N03Rik,26.970598,1.0,1.067722
Tmem51,27.019547,1.0,1.067722
Ero1l,1.0346974,1.0,1.067722
Ybx3,26.789604,1.0,1.067722
Mlkl,26.98645,1.0,1.067722
Ifitm1,27.150534,1.0,1.067722
Vcan,27.545853,1.0,1.067722
Il21r,0.6716711,1.0,1.0631196
Vezt,0.67499477,1.0,1.0624622
Tmem173,0.73383456,1.0,1.0611472
Ywhaz,0.42321745,1.0,1.0598323
Khnyn,1.1801134,1.0,1.0598323
Zranb1,0.67271817,1.0,1.0585175
Tmem67,1.9607344,1.0,1.0585175
Naa25,0.9576491,1.0,1.0585175
Prkcb,0.36017072,1.0,1.0585175
Cog4,0.7792386,1.0,1.0585175
Lrrfip1,0.5492292,1.0,1.0558876
Plekha3,2.735976,1.0,1.0545726
Lair1,0.29423895,1.0,1.0545726
Gm20732,0.6323312,1.0,1.0532577
Myadm,1.8753332,1.0,1.0532577
Lcp1,0.3639433,1.0,1.0526003
Fbxl5,0.6067352,1.0,1.0519428
Lmnb1,1.8325459,1.0,1.0519428
Rsbn1l,0.4074878,1.0,1.0512853
Vta1,0.5985086,1.0,1.0506278
St3gal1,1.2363431,1.0,1.0486555
Hgs,1.6031591,1.0,1.047998
Idnk,1.3867844,1.0,1.047998
Tmem184b,1.0502268,1.0,1.0460256
Syncrip,0.4663007,1.0,1.0453681
Wdr43,0.5042217,1.0,1.0433958
Nsd1,0.3413554,1.0,1.0420808
Rbm27,0.7452068,1.0,1.0401084
Il13ra1,0.56875473,1.0,1.039451
Chd2,0.37902984,1.0,1.0387934
Cdc16,1.1494652,1.0,1.0387934
Ccl7,0.6747724,1.0,1.038136
Pik3cd,0.33493957,1.0,1.0361637
Lims1,0.3320792,1.0,1.0361637
Xpr1,0.55826426,1.0,1.0361637
Ccdc93,0.5782909,1.0,1.0361637
Txnl1,1.4534849,1.0,1.0341913
Cdc14a,1.1677762,1.0,1.0341913
Mbnl1,0.25765806,1.0,1.0335338
Cd38,0.64060825,1.0,1.0328763
Foxn2,0.5916466,1.0,1.0322188
Gm12216,2.1856751,1.0,1.0322188
Hectd4,0.5766658,1.0,1.0315614
Tomm70a,0.548763,1.0,1.0309039
mt-Nd2,0.06427682,1.0,1.0289315
Arap1,0.7840681,1.0,1.028274
Btbd9,0.30263138,1.0,1.0276166
Sfswap,0.5062291,1.0,1.0269592
Met,3.9297788,1.0,1.0269592
St3gal4,0.6740442,1.0,1.0269592
Cpeb4,0.4580587,1.0,1.0269592
Erlin1,1.0083822,1.0,1.0256442
Nt5dc1,0.62745005,1.0,1.0256442
Pak1,0.4668236,1.0,1.0243293
Pde7a,0.5730059,1.0,1.0236719
Tpi1,1.0728326,1.0,1.0216994
Atp6v0c,0.4113739,1.0,1.0216994
Tspan13,0.81615984,1.0,1.0216994
Ccdc25,3.5885115,1.0,1.0216994
Vps41,0.4167402,1.0,1.0203844
Cebpb,0.44588,1.0,1.0190696
Eea1,0.46358234,1.0,1.0177547
Clec12a,0.5122387,1.0,1.0177547
Vapa,0.41572174,1.0,1.0164397
Med13,0.32736808,1.0,1.0164397
Kdm3a,0.5811379,1.0,1.0157822
Chd4,0.40351698,1.0,1.0157822
Plin2,0.6470851,1.0,1.0151248
Zfp516,0.7046861,1.0,1.0138098
Pnp,0.4359635,1.0,1.0131524
Myh10,1.6158636,1.0,1.0124949
Nsd2,0.56704575,1.0,1.0124949
Phf11c,3.058246,1.0,1.01118
Heatr1,0.97347194,1.0,1.01118
Ddx6,0.3926451,1.0,1.009865
Atf1,0.9475269,1.0,1.009865
Vasp,1.2303557,1.0,1.0092076
Bcl11a,2.8005075,1.0,1.0085502
Rpl4,0.4857068,1.0,1.0072352
S100a6,2.7603593,1.0,1.0072352
Tor1aip1,0.34418622,1.0,1.0065777
H2-Q6,1.1669103,1.0,1.0052629
Usp10,1.5927856,1.0,1.0032904
Ermard,1.2113484,1.0,1.002633
Atp11b,0.41691804,1.0,1.0019755
B3gnt2,0.73835677,1.0,1.0006605
Ddx17,0.33645,1.0,0.99934566
Hat1,0.95696056,1.0,0.99934566
Agtpbp1,0.72749954,1.0,0.99934566
Zcchc24,1.0533322,1.0,0.9980307
Slc8b1,0.83549356,1.0,0.9980307
BC028528,1.9826404,1.0,0.9973732
Exoc1,0.9240928,1.0,0.9967158
Tox4,0.7946665,1.0,0.99540085
Hdac4,0.73645306,1.0,0.99540085
Usp19,1.1313957,1.0,0.9940859
Fam49a,0.46175566,1.0,0.9940859
Nrg2,0.50353974,1.0,0.99211353
Wasf2,0.33331978,1.0,0.99211353
Elf1,0.33101204,1.0,0.99211353
Socs1,26.78373,1.0,0.9914561
Dusp5,27.077908,1.0,0.9914561
Cyfip2,27.000908,1.0,0.9914561
Pcmt1,0.8712796,1.0,0.9914561
Csnk1d,1.0305336,1.0,0.99014115
Shb,1.5795975,1.0,0.99014115
Atox1,0.7410886,1.0,0.98948365
Abhd2,1.8970616,1.0,0.9881687
Pcsk7,0.6567762,1.0,0.9875113
Bicd2,1.1717004,1.0,0.9875113
Lsp1,1.3001083,1.0,0.98619634
AW549877,1.0282526,1.0,0.9848814
Arhgef7,1.3453251,1.0,0.98422396
Pdk3,2.7826192,1.0,0.98356646
Mzt1,1.5407307,1.0,0.9822516
Sf3b2,0.6403303,1.0,0.9796217
Pik3r6,0.9398847,1.0,0.9783068
Dctn1,1.1445342,1.0,0.9783068
Ttc27,1.6496979,1.0,0.97764933
Inpp5b,1.4868668,1.0,0.97699183
1810013L24Rik,0.54759747,1.0,0.97699183
Chchd2,0.64100903,1.0,0.97699183
Gm46224,0.7506153,1.0,0.9756769
Ccl8,1.2246904,1.0,0.9756769
Mob1b,0.6569158,1.0,0.974362
Fbxl3,0.44155496,1.0,0.974362
Psma1,0.6012687,1.0,0.974362
Phyh,2.4761736,1.0,0.9730471
Olfm1,2.6345873,1.0,0.97173214
Med23,0.7888583,1.0,0.97173214
Cds1,0.6552581,1.0,0.9710747
Casc3,0.5720961,1.0,0.96975976
Gm6377,0.91139853,1.0,0.96910226
Rnf19b,0.3779812,1.0,0.9677873
Grap2,1.5007216,1.0,0.9671299
Clk2,1.0814167,1.0,0.96647245
Polr2b,2.4471428,1.0,0.96647245
Vps13a,0.37204495,1.0,0.9651575
Gabpa,2.3640141,1.0,0.9651575
Spata6,0.5967219,1.0,0.9645
Rapgef1,0.3420119,1.0,0.9638426
Psmb10,1.0360264,1.0,0.96252763
Bfar,0.6302624,1.0,0.9612127
Primpol,0.9586651,1.0,0.9612127
Myh9,0.31296456,1.0,0.96055526
Ankle2,0.6812074,1.0,0.96055526
Gnb2,0.65187657,1.0,0.9592403
Ifngr2,0.43368086,1.0,0.9592403
Hmgb2,0.5066309,1.0,0.95726794
Ptger4,1.2920717,1.0,0.95661044
Crkl,1.6737639,1.0,0.9533231
Keap1,0.83143306,1.0,0.9526657
Nab1,0.5364994,1.0,0.9520082
Spata13,1.1291921,1.0,0.9520082
Psma3,0.49179274,1.0,0.95135075
Nfkbie,1.9654801,1.0,0.9506933
Nr4a2,1.6404816,1.0,0.9493784
Ppp1r14b,1.703396,1.0,0.94806343
Crybg1,1.710244,1.0,0.94806343
Ppp1r15a,0.68732345,1.0,0.94806343
Hacd2,0.6359721,1.0,0.94806343
Ak2,1.2770126,1.0,0.94806343
Akr1a1,0.46150097,1.0,0.94740593
Zbtb5,3.725433,1.0,0.94740593
Sell,3.5034888,1.0,0.94609106
Noc2l,0.89848053,1.0,0.9447761
Arid5a,1.6145777,1.0,0.9441186
Lipe,1.0261878,1.0,0.9441186
Hook2,3.2382543,1.0,0.94214624
Txlng,0.7647525,1.0,0.94214624
Tbck,0.4072944,1.0,0.9414888
Klrb1b,3.1165016,1.0,0.9408313
Ubr3,0.2734297,1.0,0.94017386
Rnase6,3.110404,1.0,0.93951637
Eif3j1,0.715021,1.0,0.93622905
Srsf1,0.850654,1.0,0.9349141
Zfp810,1.0184973,1.0,0.9349141
Flt3,2.240147,1.0,0.9349141
Ptpn6,0.43687862,1.0,0.9349141
Dhx9,0.35398516,1.0,0.93359923
Isoc1,1.5202422,1.0,0.9322843
Dhx8,1.2950453,1.0,0.9322843
Aim2,0.31765792,1.0,0.9316268
Secisbp2l,0.39842927,1.0,0.93096936
Btk,0.5066818,1.0,0.9283395
N4bp2l2,0.43428847,1.0,0.9283395
Pdia3,0.3068689,1.0,0.9283395
Ero1lb,1.0652045,1.0,0.92768204
Rfc1,0.6622953,1.0,0.92702454
Myo1g,1.3320057,1.0,0.92702454
Prdm2,0.4228677,1.0,0.92570966
Ppfia1,0.84734595,1.0,0.9243947
Pold3,0.74961686,1.0,0.9243947
Tmem229b,2.0565133,1.0,0.9243947
Rap1b,0.32632986,1.0,0.9230798
Trim34a,1.1872438,1.0,0.9230798
Hinfp,1.3426672,1.0,0.9230798
Slc31a2,1.2294801,1.0,0.92176485
Slc7a6os,1.9092299,1.0,0.9204499
Rpl34,0.34892622,1.0,0.9197925
Taf2,1.1345328,1.0,0.919135
Gla,1.9863302,1.0,0.919135
Igsf6,0.76985043,1.0,0.9178201
Sdad1,1.3709958,1.0,0.9178201
Tnfsf10,1.3756144,1.0,0.91650516
Notch2,0.25086462,1.0,0.91650516
Il12rb1,26.63275,1.0,0.9151902
Isg20,26.547762,1.0,0.9151902
Glrx,26.719385,1.0,0.9151902
Timm17a,26.651089,1.0,0.9151902
Naip2,0.53536654,1.0,0.9145327
Cast,0.7014003,1.0,0.9138753
Tpr,0.31102887,1.0,0.9138753
Ube2e1,0.7259305,1.0,0.9138753
Rnf31,1.200238,1.0,0.91256034
Morc3,0.29172722,1.0,0.9112454
Ralb,1.2555978,1.0,0.9112454
St7,0.70079976,1.0,0.9046708
Pkn2,0.24431708,1.0,0.90335584
Orc4,0.4724648,1.0,0.9020409
Slc25a25,1.116168,1.0,0.900726
Acp2,0.59928614,1.0,0.900726
Zfp595,2.4926782,1.0,0.8994111
Ppp4c,0.76726633,1.0,0.8967812
Nedd9,0.5585349,1.0,0.89612377
Luc7l,0.5478605,1.0,0.89612377
D5Ertd579e,0.4023387,1.0,0.89612377
Samsn1,0.47234842,1.0,0.89546627
Pabpc4,2.4586856,1.0,0.89546627
Pkib,0.8170092,1.0,0.8948088
Foxj3,0.5174025,1.0,0.89415133
Cstf3,0.3068978,1.0,0.89415133
Afg3l2,0.9574896,1.0,0.89283645
Rnpep,0.3449082,1.0,0.89283645
Prkcd,0.3682575,1.0,0.89283645
Vps8,0.5426191,1.0,0.8902066
Psmd7,1.0654861,1.0,0.88954914
Stx6,0.9573584,1.0,0.88889164
Slc2a1,2.2590852,1.0,0.88889164
Rab7,0.3562149,1.0,0.8875767
mt-Nd6,0.8374272,1.0,0.88691926
AI662270,2.0851514,1.0,0.88626176
Psmd8,2.166764,1.0,0.88626176
Faf2,0.8396857,1.0,0.8849469
Sirt2,0.71351093,1.0,0.8849469
Nod2,2.1162362,1.0,0.88363194
AI504432,1.1950189,1.0,0.882317
Napsa,2.1207027,1.0,0.882317
Ppm1m,2.0237803,1.0,0.88100207
Nedd8,0.6688428,1.0,0.8803446
Hnrnpd,0.38264218,1.0,0.87968713
Runx3,2.059822,1.0,0.87968713
Mre11a,1.9966317,1.0,0.8783722
Rps24,0.29047626,1.0,0.8783722
Nvl,0.77001715,1.0,0.87771475
Smpdl3b,1.9192706,1.0,0.8770573
